Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,500
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,2

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.00123118,0.0267725,0.0280042
2,0.000804871,0.0103827,0.0111881
3,0.000754119,0.0100101,0.0107646
4,0.000786635,0.0120611,0.0128481
5,0.000687409,0.0112569,0.0119451
6,0.000980809,0.0117269,0.0127081
7,0.000784764,0.011337,0.0121221
8,0.000775818,0.0114874,0.0122635
9,0.00072209,0.0114728,0.012195
10,0.000763055,0.0108825,0.0116459
11,0.000911907,0.0120912,0.0130035
12,0.000923816,0.0120236,0.0129478
13,0.000949522,0.0132142,0.0141644
14,0.00100547,0.0112863,0.0122922
15,0.000933422,0.0120159,0.0129497
16,0.00100813,0.00960629,0.0106153
17,0.000914295,0.00949772,0.0104127
18,0.000697519,0.0086647,0.00936242
19,0.000698166,0.00750391,0.00820225
20,0.000707692,0.00830479,0.00901271
21,0.000719239,0.0081309,0.00885097
22,0.000886456,0.00862376,0.00951057
23,0.00072734,0.00744927,0.00817679
24,0.000720841,0.00750336,0.00822438
25,0.000692854,0.00733664,0.00802978
26,0.000700184,0.00728568,0.00798625
27,0.000707446,0.00746649,0.0081741
28,0.000714585,0.00723122,0.00794598
29,0.000714014,0.00726639,0.00798059
30,0.000726851,0.00725733,0.00798435
31,0.000736884,0.0071506,0.00788765
32,0.000735565,0.00726279,0.00799852
33,0.000744207,0.00772905,0.00847343
34,0.000758363,0.00980549,0.010564
35,0.000771206,0.00772664,0.00849857
36,0.000761877,0.00736013,0.00812218
37,0.000786012,0.00744614,0.00823226
38,0.000934166,0.00732236,0.00825663
39,0.000772769,0.00733225,0.00810521
40,0.000759643,0.00791099,0.00867082
41,0.000765477,0.00724705,0.00801287
42,0.000780425,0.00721887,0.0079995
43,0.000780705,0.00744189,0.00822287
44,0.000814384,0.00942802,0.0102426
45,0.00082039,0.00730458,0.00812523
46,0.000810165,0.00722763,0.0080379
47,0.000805935,0.00721113,0.00801717
48,0.000806846,0.00726682,0.00807385
49,0.000830079,0.00726017,0.00809044
50,0.000823951,0.00729357,0.00811827
51,0.000826335,0.00731065,0.00813715
52,0.000825976,0.00729519,0.00812134
53,0.000841673,0.00732927,0.00817105
54,0.000867006,0.00738267,0.00824987
55,0.000855746,0.00736254,0.00821846
56,0.000845217,0.00723163,0.00807701
57,0.000838913,0.00719749,0.00803659
58,0.000854607,0.00722726,0.00808205
59,0.000867577,0.00723898,0.00810665
60,0.000875866,0.00727485,0.00815095
61,0.000882693,0.00727701,0.00815986
62,0.00088769,0.00725645,0.00814432
63,0.000900187,0.00728008,0.00818045
64,0.000901792,0.00731513,0.0082172
65,0.000915006,0.0075998,0.00851501
66,0.000921525,0.00861756,0.00953937
67,0.00114208,0.00969855,0.0108413
68,0.00112263,0.00743811,0.00856108
69,0.000945938,0.00748182,0.00842794
70,0.000958004,0.00736436,0.00832255
71,0.00101336,0.00735188,0.00836542
72,0.00101525,0.00745546,0.00847092
73,0.00122928,0.00763732,0.00886686
74,0.00111385,0.00767787,0.00879193
75,0.0010703,0.00753005,0.00860055
76,0.000984452,0.00753297,0.00851761
77,0.00101636,0.00746816,0.0084847
78,0.00100736,0.00754391,0.00855146
79,0.00103496,0.00757066,0.00860653
80,0.00102491,0.00824525,0.00927028
81,0.00102929,0.00820617,0.00923564
82,0.00104874,0.00823553,0.0092844
83,0.00105278,0.00806449,0.00911737
84,0.00106094,0.00803204,0.00909317
85,0.00125466,0.00789298,0.00914779
86,0.00137223,0.00772641,0.00909886
87,0.0013246,0.0075724,0.00889719
88,0.00123922,0.00808207,0.00932156
89,0.00109679,0.00748564,0.00858262
90,0.00111277,0.00742626,0.00853924
91,0.00110944,0.00741312,0.0085228
92,0.00112552,0.00750503,0.00863082
93,0.00112589,0.00740885,0.00853492
94,0.00112637,0.00749886,0.0086254
95,0.00113816,0.00751607,0.00865443
96,0.00114424,0.00743028,0.00857478
97,0.00116789,0.00924282,0.0104112
98,0.00138847,0.00940731,0.0107963
99,0.00127382,0.00788406,0.00915817
100,0.00115777,0.00763825,0.00879638
101,0.00115394,0.00784917,0.00900341
102,0.00126173,0.00778773,0.00904966
103,0.0012214,0.00771212,0.00893372
104,0.00121817,0.00783716,0.00905558
105,0.00124915,0.00777152,0.00902091
106,0.00124247,0.00774402,0.00898673
107,0.001265,0.00778252,0.00904781
108,0.00144212,0.00771908,0.00916147
109,0.00127491,0.00787697,0.00915211
110,0.00133678,0.00800024,0.0093373
111,0.00131052,0.00785915,0.00916991
112,0.00133399,0.00789396,0.0092282
113,0.00131305,0.00786358,0.00917682
114,0.00131948,0.00780943,0.00912915
115,0.00133397,0.00789786,0.0092321
116,0.00133842,0.00793277,0.00927137
117,0.00123822,0.00792182,0.00916032
118,0.00136978,0.00801188,0.00938241
119,0.00139413,0.00810369,0.00949807
120,0.00135997,0.00792294,0.00928307
121,0.00139661,0.00815812,0.00955497
122,0.00131557,0.00804349,0.00935915
123,0.00143815,0.00813545,0.00957369
124,0.00138307,0.00812581,0.00950907
125,0.00146022,0.00812992,0.00959032
126,0.00151923,0.00851332,0.0100328
127,0.0015172,0.00897208,0.0104896
128,0.00155284,0.00884641,0.0103994
129,0.00152203,0.00976513,0.0112875
130,0.00164378,0.0101599,0.0118039
131,0.0016741,0.00913438,0.0108088
132,0.00185579,0.00855077,0.0104068
133,0.0016533,0.00907264,0.0107262
134,0.00161214,0.00838029,0.00999274
135,0.00161868,0.00835755,0.00997642
136,0.00161036,0.00825802,0.00986865
137,0.00163652,0.00856517,0.0102026
138,0.00165913,0.00823792,0.00989728
139,0.00183501,0.00834846,0.0101837
140,0.00165135,0.00834032,0.0099919
