Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,400
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,4

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.00153946,0.0207705,0.0223103
2,0.00132547,0.00740907,0.00873486
3,0.000960087,0.00884183,0.00980225
4,0.00134257,0.00811894,0.00946232
5,0.0014406,0.0076739,0.00911498
6,0.000998428,0.00891382,0.00991254
7,0.00101331,0.00705098,0.00806468
8,0.000992483,0.0087525,0.00974538
9,0.00101812,0.00699289,0.00801118
10,0.000997838,0.00880329,0.00980131
11,0.00101426,0.00701293,0.00802745
12,0.00105956,0.00838532,0.0094451
13,0.00130754,0.00655602,0.00786373
14,0.00126962,0.00799869,0.0092685
15,0.00126532,0.00730205,0.00856767
16,0.00103125,0.00791426,0.00894596
17,0.00136261,0.00804104,0.00940398
18,0.00154901,0.00743397,0.00898346
19,0.00109141,0.00906076,0.0101525
20,0.00109795,0.00757401,0.00867282
21,0.00109966,0.00798915,0.00908899
22,0.00110628,0.00694156,0.00804796
23,0.00102087,0.00747886,0.00849992
24,0.00109694,0.00654766,0.00764488
25,0.00101855,0.00718851,0.00820783
26,0.00113683,0.00741134,0.00854833
27,0.00181332,0.00691343,0.00872702
28,0.00106235,0.00690757,0.00797019
29,0.0011144,0.00771124,0.00882597
30,0.00128601,0.00677631,0.00806273
31,0.00114343,0.00658822,0.00773199
32,0.00107583,0.00655498,0.00763101
33,0.0010911,0.00685592,0.00794773
34,0.00113692,0.00891323,0.0100505
35,0.00112062,0.00694874,0.00806963
36,0.00112042,0.00670618,0.00782681
37,0.00106274,0.0067306,0.00779361
38,0.00109503,0.00678207,0.00787731
39,0.00114441,0.00665748,0.00780217
40,0.00104634,0.00655925,0.00760578
41,0.00106512,0.00654226,0.00760765
42,0.00110381,0.00649444,0.00759845
43,0.00111661,0.00647672,0.00759371
44,0.0012407,0.00654771,0.00778879
45,0.00110752,0.00671923,0.00782743
46,0.00114339,0.00659841,0.00774225
47,0.00114926,0.00657812,0.00772783
48,0.00112054,0.00672254,0.00784387
49,0.00113366,0.00649247,0.0076264
50,0.00109202,0.0065541,0.00764638
51,0.00111498,0.0067315,0.00784674
52,0.00117841,0.00705319,0.00823181
53,0.00113578,0.00658848,0.00772454
54,0.00114736,0.00672216,0.00786986
55,0.00111423,0.0066322,0.00774665
56,0.00113445,0.00668547,0.0078202
57,0.00117249,0.00661978,0.00779263
58,0.00118074,0.00659893,0.00777978
59,0.0011742,0.00544005,0.00661444
60,0.00105089,0.00523914,0.00629021
61,0.000989164,0.00590689,0.00689616
62,0.00103129,0.00535709,0.00638858
63,0.00127539,0.00527518,0.00655079
64,0.00119338,0.0056783,0.00687197
65,0.00119361,0.00629298,0.00748677
66,0.00137244,0.00694699,0.00831963
67,0.00113315,0.00792731,0.00906058
68,0.00111108,0.00602969,0.00714088
69,0.00104471,0.0059845,0.00702932
70,0.00104225,0.00593877,0.00698121
71,0.00104076,0.00521252,0.00625339
72,0.0010562,0.00521668,0.00627306
