Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,300
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,4

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.0012562,0.0120106,0.0132671
2,0.000770624,0.00426859,0.0050394
3,0.000507447,0.00449617,0.00500386
4,0.00051656,0.00380875,0.00432548
5,0.00053164,0.00412302,0.00465486
6,0.000533322,0.00616778,0.00670129
7,0.0005424,0.00388169,0.00442431
8,0.00054068,0.00415356,0.00469448
9,0.000535818,0.00403248,0.00456854
10,0.000538968,0.00371769,0.00425675
11,0.000542341,0.00404927,0.00459171
12,0.00054832,0.00370604,0.00425459
13,0.000562355,0.00449193,0.00505452
14,0.000718116,0.00452739,0.00524573
15,0.000579604,0.00409175,0.00467158
16,0.000583464,0.00458485,0.00516861
17,0.000619701,0.0045396,0.00515947
18,0.000601072,0.00416005,0.00476133
19,0.000591794,0.00415276,0.00474481
20,0.000610652,0.00500614,0.00561696
21,0.00062341,0.00417645,0.00480006
22,0.000616336,0.00370389,0.0043204
23,0.000848909,0.00485711,0.0057062
24,0.000643779,0.00450208,0.00514616
25,0.000657788,0.00402289,0.00468091
26,0.000631228,0.00530782,0.0059393
27,0.000635815,0.00442378,0.00506004
28,0.000678045,0.00389456,0.00457277
29,0.000632696,0.00466189,0.00529476
30,0.000785552,0.00397273,0.00475838
31,0.000658878,0.00420166,0.00486072
32,0.000649275,0.0041156,0.00476501
33,0.000897392,0.00391891,0.00481655
34,0.000659494,0.00449345,0.00515318
35,0.00067832,0.00448552,0.00516408
36,0.000714366,0.00450716,0.0052217
37,0.000688352,0.0044383,0.00512682
38,0.000754858,0.00432051,0.00507561
39,0.000692562,0.0046213,0.00531403
40,0.000701036,0.00416554,0.00486667
41,0.000784541,0.00384687,0.00463151
42,0.000911507,0.00420271,0.00511438
43,0.00071563,0.00424161,0.0049574
44,0.000717154,0.00413514,0.00485248
45,0.000735295,0.00410493,0.00484039
46,0.000744333,0.00405237,0.00479709
47,0.000735144,0.00408601,0.00482136
48,0.000751476,0.00414535,0.00489703
49,0.00075892,0.00407658,0.00483572
50,0.000751235,0.00447398,0.0052254
51,0.000774831,0.00453873,0.0053139
52,0.000807182,0.00435538,0.00516266
53,0.000795933,0.00418679,0.00498289
54,0.000782089,0.00429493,0.00507721
55,0.000799359,0.00424514,0.00504467
56,0.000787477,0.00417268,0.0049604
57,0.000794093,0.00420942,0.00500374
58,0.000800565,0.0043049,0.00510568
59,0.000827745,0.00432221,0.00515016
60,0.000823527,0.004327,0.00515066
61,0.000846686,0.00430449,0.00515128
62,0.000839454,0.00457346,0.00541315
63,0.00085875,0.00436568,0.00522518
64,0.000822257,0.00424141,0.00506391
65,0.000831259,0.0043154,0.00514688
66,0.000850809,0.00475983,0.00561086
67,0.00104078,0.00487159,0.00591261
68,0.001043,0.00532343,0.00636661
69,0.000915829,0.00441401,0.00533004
70,0.000913218,0.00425082,0.00516427
71,0.000913765,0.00440173,0.00531568
72,0.00092695,0.00445299,0.00538011
73,0.000937574,0.0043765,0.00531435
74,0.000951252,0.00442983,0.00538122
75,0.000972252,0.00457527,0.00554769
76,0.000968568,0.00454599,0.00551478
77,0.000963974,0.00449416,0.0054583
78,0.00103657,0.00456078,0.00559755
79,0.00099877,0.00460041,0.00559939
80,0.000993868,0.00467839,0.00567243
81,0.00102519,0.00475283,0.00577822
82,0.00102969,0.00488039,0.00591034
83,0.00107558,0.00666699,0.00774275
84,0.00117076,0.00506979,0.00624074
85,0.0011034,0.00467789,0.0057815
86,0.00106253,0.00464299,0.00570572
87,0.00106788,0.00466922,0.00573728
88,0.00108194,0.00471172,0.00579388
89,0.00109651,0.00466286,0.00575955
90,0.00107645,0.00455306,0.00562974
91,0.00108947,0.00474839,0.00583813
92,0.001102,0.00478025,0.00588242
93,0.00109521,0.00478234,0.00587772
94,0.00109881,0.00476167,0.00586069
95,0.00111334,0.00474392,0.00585802
96,0.00116078,0.00491803,0.00607898
97,0.00122255,0.00513668,0.00635944
98,0.00115806,0.00532725,0.00648549
99,0.00126793,0.00602026,0.00728851
100,0.00119601,0.00506261,0.0062589
101,0.00120289,0.00504149,0.00624456
102,0.00118606,0.00546391,0.00665006
103,0.00105095,0.00382833,0.00487938
104,0.00108905,0.00401412,0.00510329
105,0.00109198,0.00391737,0.00500945
106,0.00118462,0.00422285,0.00540763
107,0.00120864,0.00397078,0.00517959
108,0.00112674,0.0117881,0.0129151
109,0.00115383,0.00426594,0.00542003
110,0.0010808,0.0040781,0.00515907
111,0.00114899,0.0040224,0.0051715
112,0.00115528,0.00405212,0.00520758
113,0.00110155,0.00410016,0.00520198
114,0.00118876,0.00413717,0.00532608
115,0.00115512,0.00419478,0.00535012
116,0.00110125,0.00421018,0.00531154
117,0.00116229,0.00412818,0.00529057
118,0.0011453,0.00445388,0.00559936
119,0.0011152,0.00433728,0.00545258
120,0.00117477,0.0043643,0.00553968
121,0.00124324,0.00443249,0.00567593
122,0.00117839,0.00435853,0.00553719
123,0.00124274,0.00444411,0.00568698
124,0.00122084,0.00455205,0.00577308
125,0.00122719,0.00456163,0.00578903
126,0.00138674,0.00449874,0.00588562
127,0.00132131,0.00558706,0.00690847
128,0.00123394,0.00467551,0.00590957
129,0.00127466,0.00474842,0.00602328
130,0.00148331,0.00545933,0.00694362
131,0.00153737,0.00572499,0.00726262
132,0.00157102,0.00491239,0.00648351
133,0.00128979,0.00471112,0.00600112
134,0.0013043,0.00478799,0.00609252
135,0.00141794,0.00471196,0.00613001
136,0.00138349,0.00456681,0.00595041
137,0.00141383,0.00507777,0.00649178
138,0.00139238,0.00492684,0.00631936
139,0.00146007,0.00487775,0.00633804
140,0.00149549,0.00483964,0.00633524
141,0.00139525,0.00500648,0.00640192
142,0.00149725,0.00498027,0.00647779
143,0.00142143,0.00503508,0.00645661
144,0.00151108,0.00488005,0.00639131
145,0.00147238,0.00748955,0.00896214
146,0.00161878,0.00609361,0.00771252
147,0.00160418,0.00612985,0.00773418
148,0.00150858,0.00631652,0.00782521
149,0.00157964,0.00618225,0.00776209
150,0.00150714,0.0054244,0.00693166
151,0.00147251,0.00578724,0.00725995
152,0.00176435,0.00522116,0.00698578
153,0.00201927,0.00540908,0.0074285
154,0.00185487,0.00565414,0.00750923
155,0.00161096,0.00519118,0.00680227
156,0.00184503,0.00650338,0.00834854
157,0.00198226,0.00653299,0.00851538
158,0.00185429,0.0058228,0.00767731
159,0.00166223,0.00705253,0.00871497
160,0.00179148,0.00759235,0.00938403
161,0.00180649,0.00653861,0.00834528
162,0.00213773,0.00722986,0.00936778
163,0.00176055,0.0058133,0.00757396
164,0.00190297,0.00588833,0.00779142
165,0.0018829,0.00586939,0.00775248
166,0.00176133,0.0058887,0.00765016
167,0.00171113,0.00590065,0.007612
168,0.00180569,0.00600403,0.00780984
169,0.00170718,0.00596435,0.00767171
170,0.00170041,0.00821564,0.00991616
171,0.00173706,0.00664191,0.00837912
172,0.00170164,0.00592861,0.00763038
173,0.00177252,0.00610738,0.0078801
174,0.00175746,0.00598377,0.00774133
175,0.00173122,0.00604713,0.00777854
176,0.00173668,0.00616674,0.00790367
177,0.0016868,0.006134,0.00782091
178,0.0019433,0.00615248,0.00809589
179,0.00194936,0.00616974,0.00811921
180,0.00190547,0.00606207,0.00796774
181,0.00187677,0.00622446,0.00810144
182,0.00195902,0.00621866,0.00817849
183,0.0019682,0.00619899,0.0081673
184,0.00204691,0.00621954,0.00826657
185,0.00243673,0.00693254,0.00936941
186,0.00219653,0.00743536,0.00963204
187,0.00203277,0.00741817,0.00945105
188,0.00194363,0.00759322,0.00953695
189,0.00202325,0.00702097,0.00904435
190,0.00193232,0.00685852,0.00879101
191,0.00205274,0.00626082,0.00831377
192,0.00210912,0.00659507,0.00870439
193,0.00198733,0.00696576,0.00895328
194,0.00263416,0.00988168,0.0125162
195,0.00215492,0.00786974,0.0100248
196,0.0021172,0.00656282,0.00868014
197,0.0021131,0.00677106,0.00888427
198,0.00216393,0.00672422,0.00888826
199,0.00212629,0.00672464,0.00885112
200,0.00215217,0.00709473,0.00924701
201,0.0027696,0.00784902,0.0106187
202,0.00205812,0.00698646,0.0090447
203,0.00218577,0.00735377,0.00953964
204,0.00227787,0.00697962,0.0092576
205,0.00228037,0.00690714,0.00918762
206,0.0023116,0.00733127,0.00964297
207,0.00236739,0.00738547,0.00975297
208,0.00228375,0.00733216,0.00961602
209,0.00234564,0.00739719,0.00974295
210,0.00244143,0.00747244,0.00991406
211,0.0025188,0.00718121,0.00970022
212,0.00242114,0.00715508,0.0095767
213,0.00235646,0.00717326,0.00952983
214,0.00231383,0.00736718,0.00968112
215,0.00212271,0.00744859,0.00957141
216,0.00239878,0.00749309,0.00989254
217,0.00244649,0.00762192,0.0100687
218,0.00261128,0.00750189,0.0101133
219,0.00247681,0.00761541,0.0100924
220,0.00236179,0.00789681,0.0102588
221,0.00242274,0.00799824,0.0104212
222,0.00253503,0.00785921,0.0103944
223,0.00266888,0.00777845,0.0104475
224,0.0026922,0.00810989,0.0108023
225,0.00265133,0.0105106,0.0131626
226,0.00434483,0.0096073,0.0139524
227,0.0026662,0.00842678,0.0110931
228,0.00266257,0.00844766,0.0111104
229,0.00263368,0.00826357,0.0108974
230,0.00268781,0.01211,0.014798
231,0.00269845,0.0123285,0.0150272
232,0.00288823,0.00905281,0.0119413
233,0.002755,0.00836475,0.0111205
234,0.00285435,0.00829078,0.0111453
235,0.00282863,0.00887493,0.0117038
236,0.0029056,0.00818979,0.0110956
237,0.00295146,0.00848471,0.0114364
238,0.00283918,0.00924772,0.0120871
239,0.00283847,0.00853505,0.0113738
240,0.00301763,0.00893877,0.0119566
241,0.00319432,0.00970806,0.0129026
242,0.00298666,0.00920134,0.0121882
243,0.00295071,0.00891436,0.0118652
244,0.00320397,0.00964175,0.0128459
245,0.00289933,0.00946429,0.0123638
246,0.00314231,0.00961809,0.0127607
247,0.00300814,0.00906621,0.0120746
248,0.00313727,0.00925493,0.0123924
249,0.00333498,0.0095415,0.0128766
250,0.00318759,0.00996639,0.0131542
251,0.0031139,0.00950669,0.0126208
252,0.00329873,0.00933133,0.0126303
253,0.00307268,0.010437,0.0135104
254,0.00303629,0.00911068,0.0121471
255,0.00311658,0.00945836,0.0125752
256,0.00302605,0.00950936,0.0125356
257,0.00315983,0.0115541,0.0147141
258,0.0034321,0.0131134,0.0165457
259,0.00313978,0.0111183,0.0142582
260,0.00312002,0.00990169,0.0130219
261,0.00345425,0.00998347,0.0134379
262,0.00341417,0.00993989,0.0133542
263,0.00364075,0.0101294,0.0137703
264,0.00323356,0.0102073,0.0134411
265,0.00347969,0.0100565,0.0135364
266,0.0033545,0.0104191,0.0137738
267,0.00326026,0.0105093,0.0137698
268,0.0033594,0.0103472,0.0137069
269,0.00399252,0.0130191,0.0170119
270,0.00423563,0.0130335,0.0172694
271,0.00404659,0.0133271,0.0173741
272,0.00409701,0.0134545,0.0175523
273,0.00419468,0.013342,0.0175369
274,0.00415152,0.0133553,0.0175069
275,0.00412313,0.0136714,0.0177947
276,0.00410365,0.0135248,0.0176285
277,0.00422214,0.0137874,0.0180097
278,0.00418166,0.0135431,0.0177249
279,0.00416681,0.0137845,0.0179515
280,0.00417497,0.0140168,0.018192
281,0.00411903,0.0141618,0.018281
282,0.00414595,0.0140655,0.0182116
283,0.00395366,0.0139231,0.0178771
284,0.00393264,0.0138211,0.0177541
285,0.00391982,0.01374,0.0176601
286,0.00401812,0.0136956,0.017714
287,0.0040717,0.0118145,0.0158864
288,0.00415807,0.0112795,0.0154378
289,0.00376634,0.0132254,0.0169919
290,0.00424575,0.0128748,0.0171209
291,0.00454381,0.0143737,0.0189176
292,0.00410162,0.0143533,0.0184551
293,0.00408216,0.0151349,0.0192172
294,0.00412385,0.0146854,0.0188094
295,0.00409184,0.0140517,0.0181436
296,0.00404187,0.0142816,0.0183237
297,0.00418094,0.0140897,0.0182708
298,0.00419727,0.0146132,0.0188106
299,0.00404827,0.0142458,0.0182943
300,0.00412734,0.0143349,0.0184625
301,0.0041111,0.0141785,0.0182899
302,0.00435706,0.0147601,0.0191174
