Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,300
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,8

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.0180951,0.0191774,0.0372728
2,0.00561045,0.00405173,0.00966256
3,0.0106142,0.00971991,0.0203343
4,0.00269761,0.00399831,0.00669616
5,0.0021087,0.00428139,0.00639031
6,0.00442527,0.00409718,0.00852312
7,0.0132732,0.0087746,0.022048
8,0.0068423,0.0084607,0.0153033
9,0.00849678,0.0077574,0.0162545
10,0.00718732,0.00906133,0.0162489
11,0.0148665,0.00896904,0.0238358
12,0.0149613,0.00936082,0.0243224
13,0.00124476,0.00402607,0.00527109
14,0.00440101,0.00726673,0.0116679
15,0.0012684,0.0080942,0.00936287
16,0.00600443,0.00489328,0.010898
17,0.00416409,0.00472756,0.0088919
18,0.00551867,0.00643994,0.0119588
19,0.00713989,0.00766857,0.0148088
20,0.00139616,0.00544837,0.00684481
21,0.00110029,0.00829647,0.00939743
22,0.00137353,0.00614987,0.00752363
23,0.00118049,0.00438664,0.00556733
24,0.00359368,0.00407465,0.00766855
25,0.00363752,0.00410764,0.00774546
26,0.00108629,0.00646828,0.00755475
27,0.0011032,0.00659337,0.00769676
28,0.00115133,0.00627929,0.00743086
29,0.0010935,0.00622431,0.00731799
30,0.00127223,0.00633041,0.00760286
31,0.00125722,0.00392336,0.00518078
32,0.00266557,0.00534354,0.00800933
33,0.00304965,0.00856079,0.0116107
34,0.00996125,0.00742831,0.01739
35,0.00128967,0.00932723,0.0106172
36,0.00344366,0.00730488,0.0107488
37,0.00130613,0.00651569,0.00782203
38,0.00143933,0.00676293,0.00820251
39,0.00183034,0.00661702,0.00844757
40,0.00126681,0.00655083,0.00781784
41,0.00158131,0.00687883,0.00846034
42,0.00121365,0.00655426,0.00776811
43,0.00111138,0.00711199,0.00822357
44,0.00131557,0.00707329,0.00838906
45,0.00117294,0.0068484,0.00817271
46,0.00112715,0.00712992,0.00825725
47,0.00114188,0.00808981,0.0092319
48,0.00118097,0.00691669,0.00809787
49,0.00133653,0.00668576,0.00802249
50,0.00139081,0.00800305,0.00939404
51,0.00129768,0.00663115,0.00792909
52,0.0013143,0.00692336,0.0082384
53,0.00117396,0.0071538,0.00832794
54,0.00133804,0.00682152,0.00815974
55,0.00141574,0.00680498,0.00822093
56,0.00136505,0.00660233,0.00796817
57,0.00117232,0.00726606,0.00843865
58,0.00138623,0.00605528,0.00744218
59,0.00124571,0.00460584,0.0058518
60,0.00274734,0.00468979,0.00743735
61,0.00308728,0.00481151,0.007899
62,0.00234053,0.00457318,0.00691389
63,0.00451764,0.004772,0.00928984
