Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,400
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,1

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.000367355,0.0153733,0.015741
2,0.000336045,0.00782265,0.00815889
3,0.000206513,0.00650194,0.00670863
4,0.000199469,0.00578999,0.00598963
5,0.000208343,0.00562647,0.00583501
6,0.00021975,0.00600856,0.0062285
7,0.000225787,0.00664443,0.00687045
8,0.000215309,0.00564906,0.00586459
9,0.000222947,0.00737876,0.00760189
10,0.000225237,0.00555103,0.00577644
11,0.000245419,0.00561806,0.00586371
12,0.000379778,0.00695696,0.00733689
13,0.000251999,0.00503363,0.00528584
14,0.000251917,0.00701558,0.00726772
15,0.000268352,0.00555299,0.00582152
16,0.000261868,0.00564598,0.00590803
17,0.000270152,0.00582467,0.00609499
18,0.000280871,0.00567257,0.0059536
19,0.000286654,0.00691267,0.00719965
20,0.000460742,0.00631586,0.00677678
21,0.000310239,0.00520021,0.0055108
22,0.000414626,0.00623795,0.00665278
23,0.000307458,0.00569048,0.00599814
24,0.000309904,0.00603187,0.00634195
25,0.000357743,0.00559732,0.00595528
26,0.000342702,0.0056222,0.00596514
27,0.00035,0.00543251,0.00578272
28,0.000331828,0.00573807,0.00607007
29,0.000343065,0.00539689,0.00574012
30,0.000343516,0.00533519,0.00567888
31,0.000357851,0.00510114,0.00545915
32,0.000355549,0.00528972,0.00564545
33,0.000355149,0.00489467,0.00524998
34,0.000375034,0.00643062,0.00680581
35,0.000377869,0.00530506,0.00568311
36,0.000377376,0.00580192,0.00617946
37,0.000377661,0.00528676,0.00566462
38,0.000401857,0.00512783,0.00552988
39,0.000389291,0.0054843,0.00587377
40,0.000401309,0.00677146,0.00717295
41,0.000423215,0.00538757,0.00581101
42,0.000564114,0.00550101,0.00606543
43,0.000431706,0.00500842,0.00544031
44,0.000449912,0.00630152,0.0067516
45,0.000528226,0.00519965,0.00572808
46,0.000447707,0.00571299,0.00616086
47,0.000439149,0.00489439,0.00533371
48,0.00045222,0.00707385,0.00752625
49,0.000503035,0.00485477,0.00535799
50,0.000460999,0.00496255,0.00542373
51,0.000471491,0.00488179,0.0053535
52,0.00047879,0.00493498,0.00541401
53,0.000484475,0.0057919,0.00627657
54,0.000514021,0.00548722,0.00600143
55,0.000595065,0.0057869,0.00638217
56,0.000693193,0.00526127,0.00595468
57,0.000524649,0.00567116,0.00619598
58,0.000530373,0.00523513,0.00576567
59,0.000684282,0.00495171,0.00563629
