Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,500
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,8

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.0170514,0.0280618,0.0451139
2,0.0218404,0.0126024,0.0344432
3,0.0263004,0.0120725,0.0383732
4,0.0139352,0.0116341,0.0255701
5,0.0291553,0.0114311,0.0405867
6,0.0205726,0.0109893,0.0315622
7,0.00706165,0.0100136,0.0170756
8,0.0273033,0.0100232,0.0373268
9,0.00816096,0.0101858,0.0183471
10,0.00808241,0.010618,0.0187007
11,0.0049825,0.00971502,0.0146977
12,0.00507007,0.00989219,0.0149624
13,0.00490961,0.00978163,0.0146914
14,0.00504909,0.00974198,0.0147912
15,0.00475899,0.00977505,0.0145342
16,0.00490719,0.00984421,0.0147515
17,0.00473375,0.00982716,0.0145611
18,0.00802908,0.0104555,0.0184853
19,0.00492597,0.00976695,0.0146932
20,0.00440427,0.00965756,0.0140621
21,0.00498827,0.00965123,0.0146398
22,0.00476446,0.0101394,0.0149042
23,0.00493668,0.0096881,0.014625
24,0.00486505,0.00970821,0.0145735
25,0.0047488,0.00995879,0.014708
26,0.00492722,0.00998876,0.0149163
27,0.00563572,0.00983232,0.0154684
28,0.00403565,0.00961901,0.0136548
29,0.00400779,0.0100791,0.0140871
30,0.00424957,0.00956822,0.013818
31,0.00398045,0.00975769,0.0137385
32,0.00403185,0.00966277,0.0136949
33,0.00461704,0.0107325,0.0153497
34,0.00467874,0.011022,0.0157011
35,0.0047495,0.00972284,0.0144727
36,0.00404609,0.0101095,0.0141559
37,0.00477609,0.00995528,0.0147315
38,0.00501266,0.00996268,0.0149755
39,0.0042275,0.00987158,0.0140992
40,0.00420235,0.00992718,0.0141297
41,0.00490578,0.0098152,0.0147211
42,0.00423375,0.00992713,0.014161
43,0.0043128,0.0103699,0.0146828
44,0.0043058,0.0101624,0.0144684
45,0.00503888,0.0101909,0.0152301
46,0.005437,0.0100498,0.0154869
47,0.00688171,0.0100692,0.0169512
48,0.00492325,0.00997301,0.0148964
49,0.00504309,0.0102354,0.0152787
50,0.00493488,0.0107791,0.0157141
51,0.00507112,0.0101328,0.0152041
52,0.00493621,0.0102446,0.015181
53,0.00511759,0.0101783,0.0152961
54,0.00548556,0.00988695,0.0153727
55,0.00676436,0.010052,0.0168165
56,0.00538966,0.00990085,0.0152907
57,0.00707457,0.010017,0.0170918
58,0.0100404,0.0100025,0.0200431
59,0.00504507,0.0101228,0.0151682
60,0.00761691,0.0101699,0.0177872
61,0.00590699,0.0106448,0.0165521
62,0.00642271,0.010375,0.0167978
63,0.00505515,0.0100981,0.0151534
64,0.00682677,0.010208,0.0170351
65,0.0054057,0.0132739,0.0186798
66,0.00560296,0.0102503,0.0158535
67,0.00547705,0.0102545,0.0157317
68,0.00665188,0.0102912,0.0169434
69,0.00581696,0.0103831,0.0162002
70,0.00616396,0.0104798,0.016644
71,0.00508447,0.0105403,0.0156249
72,0.00665046,0.0105054,0.017156
73,0.004629,0.0105267,0.0151559
74,0.00749004,0.0109645,0.0184546
75,0.00592807,0.0106818,0.01661
76,0.00513988,0.0104612,0.0156014
77,0.00433933,0.0103029,0.0146423
78,0.00753189,0.0106981,0.0182303
79,0.00459077,0.0105393,0.0151302
80,0.00616221,0.010765,0.0169275
81,0.00616564,0.0109785,0.0171444
82,0.00630726,0.0106822,0.0169897
83,0.00425422,0.0106969,0.0149512
84,0.00490576,0.0108882,0.0157941
85,0.00416455,0.0109641,0.0151288
86,0.00421631,0.0108761,0.0150925
87,0.0042815,0.0110614,0.0153431
88,0.00449889,0.010872,0.0153711
89,0.00416692,0.0110115,0.0151786
90,0.00648385,0.0113831,0.0178671
91,0.00639011,0.0113439,0.0177342
92,0.00748888,0.0114915,0.0189806
93,0.00497488,0.0110754,0.0160504
94,0.00454269,0.0111668,0.0157097
95,0.0056812,0.0111913,0.0168728
96,0.00429498,0.0112805,0.0155757
97,0.00536259,0.019586,0.0249488
98,0.00632104,0.0108989,0.0172201
99,0.00549826,0.0112578,0.0167562
100,0.00704016,0.01122,0.0182604
101,0.00545557,0.0111839,0.0166396
102,0.00443743,0.0109667,0.0154044
