Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,300
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,2

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.00048073,0.0127562,0.0132372
2,0.000330771,0.00470881,0.00503992
3,0.000257392,0.00402972,0.0042874
4,0.000259702,0.00425754,0.00451741
5,0.000258167,0.00354037,0.00379875
6,0.000260705,0.00406421,0.00432512
7,0.000262763,0.00350291,0.00376592
8,0.000262631,0.00575117,0.00601413
9,0.000275158,0.00378567,0.00406102
10,0.000278942,0.00424324,0.00452236
11,0.000327209,0.00371399,0.0040414
12,0.000372732,0.00609242,0.00646535
13,0.000310938,0.00470498,0.00501608
14,0.000314718,0.00407789,0.00439307
15,0.000323276,0.00513511,0.00545859
16,0.000318718,0.00374881,0.00406773
17,0.000332833,0.00426127,0.00459427
18,0.000337775,0.00447999,0.00481801
19,0.000354734,0.00505485,0.00540976
20,0.000349324,0.00423661,0.00458613
21,0.000361318,0.00449168,0.00485317
22,0.000398322,0.00500384,0.00540235
23,0.000367619,0.00433897,0.00470678
24,0.000398562,0.00388335,0.00428211
25,0.000393091,0.0059,0.00629326
26,0.000520754,0.00467203,0.00519299
27,0.000414801,0.0039419,0.00435689
28,0.00038706,0.00560781,0.00599505
29,0.000543973,0.00389702,0.00444118
30,0.000410681,0.00424407,0.00465513
31,0.000413076,0.00495116,0.00536469
32,0.000565243,0.00460882,0.00517439
33,0.000427475,0.0042619,0.00468972
34,0.000423894,0.00439338,0.00481828
35,0.000451051,0.00553098,0.0059822
36,0.000449303,0.00425456,0.00470403
37,0.000444486,0.00394766,0.00439233
38,0.000455063,0.00619499,0.00665043
39,0.000481087,0.00431616,0.00479743
40,0.000472466,0.00458166,0.00505436
41,0.000516389,0.00467472,0.00519128
42,0.000576431,0.00437555,0.00495218
43,0.000502651,0.00413267,0.00463574
44,0.000604741,0.00524334,0.00584826
45,0.000515694,0.00411209,0.00462796
46,0.000513971,0.00412959,0.00464374
47,0.000528879,0.0051831,0.00571217
48,0.000547175,0.00433022,0.00487757
49,0.000670228,0.00407375,0.00474416
50,0.000549587,0.00461516,0.00516492
51,0.000564567,0.00429148,0.00485636
52,0.000563632,0.00409916,0.00466298
53,0.000572772,0.00423883,0.00481184
54,0.000587429,0.00418846,0.00477612
55,0.00051862,0.00336845,0.0038873
56,0.000518116,0.00317231,0.00369066
57,0.000519724,0.00338987,0.00390969
58,0.000524555,0.0036406,0.00416534
59,0.00053593,0.00329939,0.00383561
60,0.000555243,0.00326486,0.00382029
61,0.00055143,0.00324105,0.00379264
62,0.000646767,0.00341394,0.00406088
63,0.000561816,0.0032503,0.00381227
64,0.000638436,0.00604691,0.00668559
65,0.00060548,0.00389223,0.00449885
66,0.000659001,0.00363858,0.0042978
67,0.000752523,0.00435439,0.00510719
68,0.00111156,0.00579634,0.0069083
69,0.000745042,0.00397141,0.00471665
70,0.000715178,0.00388917,0.00460457
71,0.000716117,0.00372914,0.00444547
72,0.000895586,0.0039926,0.0048885
73,0.000696906,0.00424345,0.0049406
74,0.000810912,0.00626831,0.0070795
75,0.000935602,0.00379687,0.00473266
76,0.000727376,0.00354608,0.00427364
77,0.000759446,0.00356915,0.00432889
78,0.000790132,0.00804877,0.00883909
79,0.000802397,0.00356463,0.00436728
80,0.000731597,0.00350096,0.00423282
81,0.000769621,0.00445494,0.00522473
82,0.000783045,0.0061683,0.006952
83,0.000805926,0.00364128,0.00444739
84,0.000794592,0.00467282,0.00546758
85,0.000827751,0.00446545,0.0052935
86,0.0011119,0.00464549,0.00575762
87,0.000841968,0.00454513,0.00538727
88,0.000871623,0.00383562,0.00470745
89,0.00106644,0.00404739,0.00511406
90,0.000868292,0.00460213,0.00547061
91,0.00091077,0.00366743,0.00457845
92,0.000960925,0.00459706,0.00555827
93,0.000888304,0.00418667,0.00507518
94,0.00106039,0.00408334,0.00514397
95,0.000941386,0.00460776,0.00554938
96,0.000932637,0.00381192,0.00474491
97,0.0011763,0.00420859,0.00538512
98,0.00104511,0.00455586,0.00560141
99,0.0010237,0.00641757,0.00744147
100,0.00139473,0.00582244,0.00721751
101,0.0012377,0.00392803,0.00516593
102,0.00101857,0.00463296,0.0056517
103,0.00105053,0.00393339,0.00498415
104,0.00107203,0.0040496,0.0051219
105,0.00108605,0.00381347,0.00490028
106,0.00108572,0.00390143,0.00498749
107,0.00108968,0.00394454,0.00503448
108,0.00109633,0.00390768,0.00500429
109,0.00112996,0.0039493,0.00507953
110,0.00107404,0.00396171,0.00503602
111,0.00105133,0.00389731,0.00494884
112,0.00106317,0.00403081,0.00509415
113,0.0010506,0.00433058,0.00538135
114,0.00106743,0.00401191,0.00507952
115,0.00109503,0.00407226,0.00516739
116,0.00111482,0.00404886,0.00516387
117,0.00112446,0.00418348,0.0053081
118,0.001131,0.00416232,0.00529358
119,0.00103543,0.00416813,0.00520378
120,0.0012573,0.0041829,0.00544036
121,0.00118266,0.00420325,0.00538617
122,0.00107035,0.00420388,0.00527447
123,0.00122127,0.00427197,0.0054935
124,0.0013382,0.00418366,0.00552197
125,0.00117413,0.00428829,0.00546258
126,0.00128309,0.00429685,0.00558019
127,0.00127687,0.00443214,0.00570918
128,0.0011615,0.0043932,0.00555486
129,0.00134908,0.00456991,0.00591917
130,0.00150885,0.00530723,0.00681639
131,0.00137122,0.0124063,0.0137778
132,0.0015683,0.00682029,0.0083888
133,0.00141639,0.00471431,0.00613091
134,0.00133525,0.00469322,0.00602865
135,0.00134702,0.00483484,0.00618201
136,0.00137436,0.0104112,0.0117858
137,0.00144949,0.00502305,0.00647264
138,0.00139957,0.00481579,0.00621546
139,0.00152731,0.00481357,0.00634098
140,0.0014317,0.00476221,0.00619419
141,0.0014988,0.0048627,0.00636159
142,0.00146961,0.00492606,0.00639576
143,0.0015561,0.00489445,0.00645074
144,0.00148502,0.00492197,0.00640717
145,0.00150008,0.00483556,0.00633582
146,0.0014577,0.00494919,0.0064072
147,0.00153554,0.0048706,0.00640631
148,0.00168573,0.00501184,0.00669776
149,0.00159821,0.0048582,0.00645665
150,0.00154918,0.00504485,0.00659419
151,0.00155098,0.00590148,0.00745258
152,0.00162824,0.00574993,0.00737835
153,0.00161608,0.00517965,0.00679595
154,0.00175181,0.00509549,0.0068475
155,0.00164721,0.00531547,0.00696286
156,0.00164707,0.00542757,0.00707488
157,0.00168644,0.00675762,0.00844422
158,0.00179734,0.00531171,0.00710926
159,0.00173103,0.00531686,0.00704808
160,0.00166204,0.00529253,0.00695474
161,0.00183489,0.00546718,0.00730229
162,0.0021294,0.00607486,0.00820445
163,0.0021984,0.0062697,0.00846822
164,0.00203386,0.00558045,0.00761454
165,0.00191023,0.00571334,0.00762374
166,0.00181654,0.00553427,0.00735102
167,0.00177498,0.00546615,0.00724133
168,0.00188503,0.00553068,0.0074158
169,0.00193046,0.00537107,0.00730174
170,0.00180301,0.00565045,0.00745355
171,0.00192399,0.00569844,0.00762262
172,0.00186352,0.00553127,0.00739506
173,0.00200609,0.00563101,0.00763726
174,0.00182378,0.00555285,0.00737683
175,0.001967,0.0055732,0.00754043
176,0.00190428,0.00576171,0.00766618
177,0.00188234,0.00591872,0.00780124
178,0.00202681,0.00573207,0.00775913
179,0.00196841,0.00577916,0.00774775
180,0.00200411,0.00577355,0.00777783
181,0.0020432,0.00588171,0.00792502
182,0.00197682,0.00599454,0.00797154
183,0.00195207,0.00595148,0.00790371
184,0.00204356,0.0059124,0.00795612
185,0.00201559,0.00651688,0.00853264
186,0.00207955,0.00606405,0.00814377
187,0.00202926,0.00616392,0.00819336
188,0.00200037,0.00836059,0.0103613
189,0.0021476,0.00597493,0.00812335
190,0.00217017,0.00599745,0.00816773
191,0.0022377,0.00603955,0.00827736
192,0.00219944,0.00597327,0.00817281
193,0.0022172,0.00688233,0.00909976
194,0.00235184,0.00791096,0.010263
195,0.00232763,0.00664874,0.00897654
196,0.00229687,0.00652603,0.00882307
197,0.00236464,0.00652116,0.00888599
198,0.00231816,0.00648776,0.00880602
199,0.00244578,0.00660379,0.00904968
200,0.00251358,0.00679239,0.00930615
201,0.00241427,0.00672794,0.00914232
202,0.00250831,0.00667467,0.00918315
203,0.00238047,0.00660198,0.00898256
204,0.0022665,0.00648524,0.00875196
205,0.00242325,0.00661556,0.00903901
206,0.00235061,0.00665261,0.00900346
207,0.00242986,0.00663289,0.00906293
208,0.00237366,0.00664658,0.00902043
209,0.00236435,0.00670151,0.00906605
210,0.00244981,0.00665573,0.00910576
211,0.00256348,0.00673038,0.00929402
212,0.00258985,0.00690892,0.00949896
213,0.00249831,0.00674802,0.00924664
214,0.00262794,0.00710875,0.00973689
215,0.00258441,0.00710311,0.00968777
216,0.0025433,0.0077359,0.0102795
217,0.00259863,0.00733315,0.00993196
218,0.0027226,0.00720993,0.00993278
219,0.00264105,0.00723027,0.0098715
220,0.00269656,0.00724141,0.00993815
221,0.00288336,0.00723097,0.0101145
222,0.00251345,0.00740717,0.00992074
223,0.00275478,0.00736925,0.0101242
224,0.0029251,0.00742148,0.0103468
225,0.00296113,0.0100461,0.0130074
226,0.00472555,0.0172562,0.0219821
227,0.00449399,0.0245227,0.029017
228,0.00321687,0.0166227,0.0198399
229,0.00299287,0.00835814,0.0113512
230,0.00312807,0.00812225,0.0112505
231,0.00309735,0.0082806,0.0113782
232,0.00304408,0.00804863,0.011093
233,0.00309965,0.00989904,0.0129989
234,0.00305207,0.00805879,0.011111
235,0.00304212,0.00823823,0.0112804
236,0.0031556,0.00833649,0.0114923
237,0.0031005,0.0084899,0.0115906
238,0.00331716,0.00858089,0.0118982
239,0.00326339,0.00859423,0.0118577
240,0.00330686,0.00842048,0.0117274
241,0.00336852,0.00860855,0.0119772
242,0.00319779,0.00842577,0.0116237
243,0.00347489,0.00847034,0.0119453
244,0.00320095,0.00845625,0.0116574
245,0.00318956,0.00837121,0.0115609
246,0.00336149,0.00863151,0.0119931
247,0.00330614,0.0083875,0.0116937
248,0.00316488,0.0084479,0.0116129
249,0.0034094,0.00863239,0.0120419
250,0.00344989,0.00862634,0.0120764
251,0.00326801,0.00872057,0.0119888
252,0.00331609,0.00880831,0.0121247
253,0.00335175,0.0086549,0.0120068
254,0.0033647,0.00896369,0.0123291
255,0.00352255,0.00891577,0.0124384
256,0.0034402,0.00901856,0.0124589
257,0.00359588,0.0104586,0.0140546
258,0.00386419,0.00918294,0.0130474
259,0.00360161,0.00947817,0.0130799
260,0.00352499,0.00947435,0.0129996
261,0.0037658,0.0094524,0.0132185
262,0.00366377,0.00923306,0.0128971
263,0.00344598,0.00927171,0.0127179
264,0.00364381,0.00978905,0.013433
265,0.00393639,0.00961013,0.0135467
266,0.00374159,0.00967802,0.0134199
267,0.0036615,0.00950353,0.0131652
268,0.00355971,0.00970899,0.013269
269,0.00371823,0.00967224,0.0133906
270,0.0036869,0.00970719,0.0133949
271,0.00364084,0.00992263,0.0135637
272,0.00365565,0.00999944,0.0136553
273,0.00373256,0.0100949,0.0138277
274,0.00386767,0.0108812,0.0147492
275,0.00365055,0.00965659,0.0133073
276,0.0043034,0.00971715,0.0140208
277,0.00378541,0.00953143,0.0133171
278,0.00376902,0.0100201,0.0137894
279,0.00373489,0.0101848,0.0139199
280,0.00390056,0.0104776,0.0143784
281,0.00410394,0.010209,0.0143132
282,0.00404394,0.0106163,0.0146604
283,0.00410062,0.0100186,0.0141195
284,0.00397322,0.0100096,0.0139837
285,0.00408073,0.00996553,0.0140465
286,0.00407872,0.0102018,0.014281
287,0.00389788,0.0105517,0.0144498
288,0.00405553,0.0103061,0.0143619
289,0.00396258,0.0111738,0.0151365
290,0.00548514,0.011029,0.0165143
291,0.00406942,0.0105675,0.0146372
292,0.00410968,0.0105686,0.0146785
293,0.00416194,0.0110008,0.0151631
294,0.0042522,0.0110329,0.0152854
295,0.00423865,0.0107246,0.0149635
296,0.00440195,0.0108395,0.0152417
297,0.004181,0.0111803,0.0153615
298,0.00418856,0.0108841,0.0150729
299,0.00443353,0.0109872,0.015421
300,0.00439079,0.0114009,0.015792
301,0.00442552,0.0114985,0.0159242
302,0.00447071,0.011144,0.0156149
303,0.00421365,0.0112522,0.0154662
304,0.00539215,0.0112166,0.0166089
305,0.00472215,0.0110996,0.0158229
306,0.00539051,0.0107069,0.0160978
307,0.00483242,0.0106689,0.0155016
308,0.00542619,0.0108441,0.0162705
309,0.00512456,0.0113621,0.0164869
310,0.00485498,0.0109816,0.015837
311,0.00480662,0.0108329,0.0156397
312,0.00505966,0.0109685,0.0160283
313,0.00496154,0.0113389,0.0163006
314,0.00460676,0.0111187,0.0157256
315,0.00529547,0.011297,0.0165927
316,0.00523073,0.0112375,0.0164684
317,0.00485617,0.0112912,0.0161476
318,0.00532217,0.0113696,0.016692
319,0.00533221,0.0112455,0.016578
320,0.00498874,0.0113185,0.0163075
321,0.00504638,0.0126306,0.0176771
322,0.00620099,0.0126619,0.018863
323,0.00501794,0.0115996,0.0166177
324,0.00548012,0.0116172,0.0170976
325,0.00519098,0.0117783,0.0169694
326,0.00511935,0.0115447,0.0166643
