Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,200
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,2

TimeStep,Time_Avancement,T_Affichage,T_total
1,0.000205011,0.0059877,0.00619288
2,0.000119213,0.00146879,0.00158817
3,9.6296e-05,0.00142941,0.00152606
4,0.000128347,0.00348162,0.00361013
5,0.000136882,0.00219821,0.00233518
6,9.684e-05,0.00105658,0.0011535
7,9.6472e-05,0.00148908,0.00158571
8,0.000104015,0.00251309,0.00261739
9,0.000222453,0.00173445,0.0019571
10,0.000147622,0.00128456,0.00143236
11,0.000150768,0.00131526,0.00146612
12,0.000144453,0.00196158,0.0021062
13,0.000131596,0.00108632,0.00121809
14,0.00013697,0.000956378,0.00109348
15,0.000137456,0.00146327,0.00160086
16,0.000132325,0.00134418,0.00147658
17,0.000144843,0.00274928,0.00289455
18,0.000253876,0.00154603,0.00180016
19,0.000289146,0.00117491,0.00146413
20,0.000141562,0.00169405,0.00183569
21,0.000151512,0.00133517,0.00148676
22,0.000164916,0.00105974,0.00122473
23,0.000160247,0.00101517,0.00117549
24,0.000168908,0.00150515,0.00167413
25,0.000192584,0.00134163,0.00153428
26,0.000169566,0.0012444,0.00141425
27,0.000235574,0.00222892,0.00246463
28,0.000236537,0.00146088,0.0016975
29,0.000229405,0.00115266,0.00138241
30,0.000313411,0.00230724,0.00262084
31,0.000302348,0.00174516,0.00204761
32,0.000213706,0.00134099,0.00155477
33,0.000348884,0.0020089,0.00235795
34,0.000216562,0.00114923,0.00136587
35,0.000215995,0.00144048,0.00165654
36,0.000247454,0.00285475,0.00310235
37,0.00025975,0.00135496,0.00161494
38,0.000282799,0.00206944,0.00235242
39,0.000258013,0.00129841,0.00155651
40,0.000224568,0.00114561,0.00137025
41,0.000263098,0.00155387,0.00181704
42,0.000290358,0.00131131,0.00160174
43,0.000246898,0.00117472,0.00142171
44,0.000270079,0.00256142,0.00283174
45,0.000273693,0.00155001,0.00182379
46,0.00024203,0.00162054,0.00186267
47,0.000267857,0.0018265,0.00209444
48,0.000275355,0.00144607,0.00172158
49,0.000299746,0.00137041,0.00167023
50,0.000295244,0.00164027,0.00193559
51,0.000298811,0.00141587,0.00171475
52,0.000323048,0.00164822,0.00197134
53,0.00031421,0.00242372,0.00273812
54,0.000414349,0.00169759,0.0021121
55,0.000315797,0.00185532,0.00217136
56,0.000380434,0.00163771,0.00201829
57,0.000341222,0.00137072,0.00171201
58,0.000365229,0.0035247,0.00389002
59,0.000363528,0.00163203,0.00199637
60,0.000341095,0.00287811,0.00321936
61,0.000489426,0.00326628,0.00375591
62,0.000425341,0.0016152,0.00204063
63,0.000388419,0.0014579,0.00184659
64,0.000371865,0.00196575,0.00233768
65,0.000384329,0.00192584,0.00231038
66,0.000543357,0.00324048,0.00378404
67,0.000427871,0.00151072,0.0019388
68,0.000412946,0.00208994,0.00250296
69,0.000377498,0.0016816,0.00205917
70,0.000362316,0.00146591,0.00182834
71,0.000426005,0.00195546,0.00238185
72,0.000460187,0.00154834,0.00200869
73,0.000421436,0.00725661,0.00767834
74,0.00101657,0.00211108,0.00312776
75,0.000557487,0.0015455,0.00210306
76,0.000422127,0.00196852,0.00239073
77,0.000465822,0.00181086,0.00227678
78,0.000813501,0.00242713,0.00324084
79,0.000419714,0.00173362,0.00215372
80,0.000574728,0.00210523,0.00268012
81,0.000518525,0.00166025,0.00217884
82,0.000509086,0.00214243,0.0026516
83,0.000522039,0.00159519,0.00211729
84,0.000522629,0.00303381,0.00355661
85,0.00066307,0.00183854,0.00250201
86,0.000590118,0.00214324,0.00273346
87,0.000584609,0.00174187,0.00232657
88,0.000523788,0.00192672,0.00245057
89,0.000638176,0.00175159,0.00238986
90,0.000618402,0.00303418,0.00365266
91,0.000754938,0.0020302,0.0027853
92,0.000604673,0.00172526,0.00233001
93,0.000612338,0.00223953,0.00285194
94,0.000626373,0.00175993,0.00238638
95,0.000616125,0.00169581,0.00231201
96,0.000750081,0.00312066,0.00387082
97,0.000749295,0.00224384,0.00299324
98,0.000715432,0.00237449,0.00309003
99,0.000822486,0.00296997,0.00379268
