Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,100
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,8

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.1216e-05,0.0023849,0.00239634
2,3.371e-06,0.000724501,0.000728652
3,4.286e-06,0.0011019,0.00110642
4,1.0208e-05,0.000665887,0.000676674
5,1.3512e-05,0.00120072,0.00121442
6,1.8683e-05,0.000530623,0.000549414
7,1.566e-05,0.000540926,0.000556685
8,1.5575e-05,0.000535464,0.000551138
9,2.2859e-05,0.00049122,0.00051418
10,3.2309e-05,0.000545741,0.000578138
11,3.1444e-05,0.00120882,0.00124041
12,3.7179e-05,0.000601541,0.000641543
13,3.2015e-05,0.000550071,0.000582182
14,3.5705e-05,0.000560728,0.000596544
15,4.1374e-05,0.000457775,0.000499246
16,5.2874e-05,0.000524967,0.000578048
17,5.9604e-05,0.000665107,0.000724794
18,7.778e-05,0.000680887,0.0007588
19,6.6372e-05,0.00116561,0.00123222
20,0.000108754,0.00184455,0.00195355
21,0.000103123,0.000788488,0.000891708
22,8.8408e-05,0.000645096,0.000733742
23,6.5552e-05,0.000394368,0.000460142
24,6.3796e-05,0.000377864,0.000441744
25,0.000113864,0.00112916,0.0012431
26,7.9444e-05,0.000418173,0.000497696
27,8.667e-05,0.00155081,0.00163766
28,0.000132197,0.000529038,0.000661423
29,0.000103987,0.000420082,0.000524222
30,9.2921e-05,0.000500803,0.000593831
31,0.0001196,0.000442631,0.000562307
32,0.000102624,0.000431924,0.000534624
33,0.000115669,0.000439861,0.000555596
34,0.000118743,0.000449874,0.000568683
35,0.000115691,0.000461908,0.000577673
36,0.00012438,0.000520523,0.000644974
37,0.000134748,0.00124658,0.00138155
38,0.000143095,0.00118724,0.00133055
39,0.000201181,0.000926628,0.00112797
40,0.000171353,0.000497049,0.000668487
41,0.000168665,0.000494561,0.000663298
42,0.000172133,0.000536382,0.000708591
43,0.000179202,0.000550561,0.000729846
44,0.00017047,0.000550428,0.000720971
45,0.000173334,0.000781652,0.000955061
46,0.000177959,0.00198034,0.00215849
47,0.00021526,0.000814288,0.00102964
48,0.000216342,0.000628684,0.000845117
49,0.000194244,0.000578813,0.000773135
50,0.00019079,0.000602462,0.000793328
51,0.000212528,0.00057966,0.000792253
52,0.000203318,0.000605856,0.000809244
53,0.000240912,0.000736781,0.000977875
54,0.000223273,0.00135998,0.00158353
55,0.000408156,0.00151423,0.00192303
56,0.000292397,0.000673774,0.000966261
57,0.000271771,0.000661975,0.000933832
58,0.000255871,0.000668204,0.000924149
59,0.000267489,0.00069234,0.000959963
60,0.000288903,0.000839614,0.00112859
61,0.000276029,0.00187007,0.00214618
62,0.000306589,0.000920419,0.00122708
63,0.000310918,0.000726823,0.00103781
64,0.000319429,0.000753585,0.00107308
65,0.000336653,0.000823494,0.00116022
66,0.000354126,0.000939166,0.00129336
67,0.000409862,0.00203807,0.00244803
68,0.000381891,0.00104604,0.001428
69,0.000359574,0.000792977,0.00115263
70,0.000381864,0.000853222,0.00123515
71,0.000393498,0.000827601,0.00122116
72,0.000408858,0.00132064,0.00172957
73,0.000518163,0.00127079,0.00178968
74,0.000529293,0.00135832,0.00188788
75,0.000543281,0.00116001,0.00170346
76,0.000474624,0.00122979,0.00170457
77,0.000454206,0.00115976,0.00161414
78,0.000458147,0.00257843,0.00303668
79,0.000568042,0.00113209,0.0017004
80,0.00048219,0.00102036,0.00150262
81,0.000488056,0.00125756,0.00174577
82,0.000491336,0.00261373,0.00310524
83,0.000664654,0.00191223,0.00257698
84,0.000655991,0.00196622,0.00262276
85,0.000659977,0.00166659,0.00232677
86,0.00067681,0.0020636,0.0027406
87,0.000707807,0.00132245,0.00203047
88,0.0005705,0.00119119,0.00176188
89,0.000591669,0.00128275,0.00187449
90,0.000599595,0.00121028,0.00180995
91,0.000597252,0.00122903,0.00182635
92,0.000617386,0.00127037,0.0018879
93,0.000636237,0.0013138,0.00195018
94,0.000645392,0.00131318,0.00195873
95,0.000643745,0.00152567,0.00216956
96,0.000673162,0.00142839,0.00210172
97,0.000713113,0.00127571,0.00198889
98,0.000670349,0.00135099,0.0020214
99,0.000713602,0.00142759,0.00214126
100,0.000733203,0.00156656,0.00229994
101,0.000780512,0.00158331,0.00236397
102,0.00090503,0.00264339,0.00354858
103,0.000715046,0.00145638,0.00217151
104,0.000708066,0.00250086,0.0032091
105,0.000768062,0.00159854,0.00236677
106,0.000743857,0.00160888,0.00235292
107,0.000737106,0.00319129,0.00392857
108,0.00103461,0.0026821,0.00371681
109,0.00102702,0.00184347,0.00287084
110,0.000863381,0.00258799,0.00345154
111,0.00105823,0.00272565,0.00378421
112,0.00083313,0.00235311,0.00318641
113,0.001128,0.00197355,0.00310165
114,0.00083945,0.00175052,0.00259014
115,0.000867489,0.00169078,0.00255844
116,0.000877159,0.00170268,0.00257999
117,0.000890156,0.0018525,0.00274283
118,0.000929422,0.00174313,0.00267262
119,0.000914943,0.00182557,0.00274058
120,0.000935738,0.00187346,0.00280937
121,0.000959142,0.0018295,0.00278881
122,0.000957379,0.00184334,0.00280087
