Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,500
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,2

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.7611e-05,0.022051,0.022069
2,1.2329e-05,0.00970475,0.00971724
3,7.894e-06,0.00959349,0.00960157
4,1.2443e-05,0.00958353,0.00959618
5,1.2344e-05,0.00903388,0.00904643
6,1.358e-05,0.00768107,0.00769482
7,1.6552e-05,0.00898657,0.00900328
8,1.9553e-05,0.00790302,0.00792279
9,2.2064e-05,0.00863477,0.00865704
10,3.3918e-05,0.00774403,0.00777813
11,3.8377e-05,0.0082452,0.00828376
12,3.944e-05,0.00869037,0.00873001
13,4.7531e-05,0.00783175,0.00787944
14,5.2052e-05,0.00881735,0.00886956
15,6.6536e-05,0.00784622,0.00791294
16,6.3185e-05,0.00860253,0.00866589
17,8.0108e-05,0.0121831,0.0122634
18,0.000126873,0.0103972,0.0105248
19,0.000102074,0.00899348,0.00909573
20,0.00010501,0.0078791,0.00798431
21,0.000101995,0.00763065,0.00773292
22,0.000118265,0.00813096,0.00824941
23,0.000104728,0.00813584,0.00824076
24,0.000106208,0.00744533,0.0075517
25,0.000124409,0.00732678,0.00745134
26,0.000115399,0.00739375,0.00750935
27,0.000123555,0.0075186,0.00764241
28,0.000139488,0.00785723,0.00799688
29,0.00014514,0.00742268,0.00756798
30,0.000146529,0.00740296,0.00754965
31,0.000154897,0.00754505,0.0077001
32,0.000158031,0.00792535,0.00808355
33,0.00017812,0.00767488,0.0078532
34,0.000204395,0.00891798,0.00912255
35,0.000193865,0.00784522,0.00803928
36,0.000188384,0.00750119,0.00768973
37,0.000197136,0.00730277,0.00750056
38,0.000237448,0.00739243,0.0076306
39,0.000197749,0.00712037,0.00731828
40,0.000202127,0.0068962,0.00709852
41,0.000215585,0.00701982,0.00723559
42,0.000210698,0.00702431,0.0072352
43,0.000232446,0.0070787,0.00731129
44,0.000229589,0.00708069,0.00731052
45,0.000233885,0.00710222,0.0073363
46,0.000243718,0.00715105,0.00739562
47,0.000245623,0.00700804,0.00725382
48,0.00024848,0.00695177,0.00720042
49,0.000293416,0.00702514,0.00731876
50,0.000260474,0.00759631,0.00785696
51,0.000258226,0.00702584,0.00728424
52,0.00026821,0.00693382,0.00720227
53,0.000273246,0.00697319,0.00724673
54,0.00028268,0.00737562,0.00765845
55,0.000290865,0.00860744,0.00889849
56,0.000396845,0.00781885,0.00821587
57,0.000309715,0.00774463,0.00805449
58,0.000313681,0.00718388,0.00749804
59,0.000393712,0.00709334,0.00748732
60,0.000329683,0.00884624,0.00917608
61,0.000338482,0.00756641,0.00790505
62,0.000344224,0.00805317,0.00839757
63,0.000355862,0.00855071,0.00890673
64,0.00037874,0.00853768,0.0089166
65,0.000458767,0.0087287,0.00918777
66,0.000518978,0.00930854,0.00982768
67,0.000454784,0.00887602,0.00933098
68,0.000395902,0.00859834,0.00899442
69,0.000381601,0.00866098,0.00904285
70,0.000396771,0.00860891,0.00900583
71,0.000394901,0.00892855,0.00932361
72,0.000402192,0.00853101,0.0089334
73,0.000563522,0.00842443,0.00898821
74,0.000428165,0.00904649,0.00947513
75,0.00051435,0.00897202,0.00948662
76,0.000437896,0.00921726,0.00965531
77,0.000449957,0.00871664,0.00916676
78,0.000458339,0.00852177,0.0089803
79,0.000477524,0.00841932,0.00889708
80,0.00047887,0.00847012,0.00894916
81,0.000488263,0.0083169,0.00880535
82,0.000492026,0.00877329,0.00926548
83,0.000643042,0.010379,0.0110226
84,0.000698905,0.0101944,0.0108935
85,0.000599698,0.00965471,0.0102546
86,0.000605092,0.0121944,0.0127999
87,0.000832477,0.00986688,0.0106996
88,0.000600272,0.00955138,0.0101518
89,0.000599291,0.0102873,0.0108868
90,0.000831802,0.012705,0.0135371
91,0.000748687,0.0130317,0.0137806
92,0.000723246,0.0111271,0.0118506
93,0.00082485,0.0135316,0.0143567
94,0.000919465,0.0127944,0.0137142
95,0.000789068,0.00974636,0.0105356
96,0.000742592,0.00971161,0.0104544
97,0.000843946,0.0116209,0.0124651
98,0.00078285,0.0102242,0.0110072
99,0.000764405,0.0102785,0.0110431
100,0.000930268,0.0104343,0.0113648
101,0.000792503,0.0103737,0.0111664
102,0.000803001,0.0105595,0.0113628
103,0.000949433,0.0108781,0.0118278
104,0.000894166,0.0101532,0.0110476
105,0.000947638,0.0111952,0.0121432
106,0.00103503,0.0105081,0.0115433
107,0.000905761,0.0112075,0.0121135
108,0.000936123,0.0104999,0.0114362
109,0.000900916,0.0114488,0.0123498
110,0.000917588,0.0109146,0.0118324
111,0.00097001,0.00990454,0.0108747
112,0.000942087,0.0103726,0.011315
113,0.00110209,0.0101825,0.0112848
114,0.0010068,0.00963716,0.0106442
115,0.000992512,0.0100421,0.0110348
116,0.000990484,0.0100602,0.0110509
117,0.0010074,0.00927879,0.0102864
118,0.00100711,0.00955737,0.0105646
119,0.00102431,0.00960444,0.010629
120,0.00103454,0.00993653,0.0109713
121,0.00113328,0.00983053,0.010964
122,0.00109322,0.0113072,0.0124005
123,0.00108146,0.00988217,0.0109638
124,0.0011141,0.0104832,0.0115975
125,0.00116473,0.0104859,0.0116508
126,0.001118,0.00961208,0.0107303
127,0.00113249,0.010125,0.0112577
128,0.00117934,0.0104276,0.0116073
129,0.0012583,0.0106149,0.0118735
130,0.00148664,0.0123533,0.0138402
131,0.00123092,0.0109686,0.0121997
132,0.00138316,0.0105359,0.0119204
133,0.00132022,0.0104166,0.0117372
134,0.00144975,0.011235,0.012685
135,0.00132598,0.0101425,0.0114687
136,0.00140754,0.0101152,0.011523
137,0.00135455,0.00925387,0.0106092
138,0.00130333,0.00937145,0.010675
139,0.00139728,0.00910146,0.0104991
140,0.0013432,0.00911826,0.0104616
141,0.0013438,0.0090399,0.0103839
142,0.0013879,0.00909004,0.0104781
143,0.0013783,0.00904027,0.0104188
144,0.00137772,0.00893673,0.0103147
145,0.00146071,0.0104807,0.0119417
146,0.00190076,0.00944349,0.0113444
147,0.00148781,0.00890494,0.0103932
148,0.00143501,0.00883613,0.0102713
149,0.00153823,0.00909889,0.0106374
150,0.00153719,0.00911212,0.0106496
151,0.00155764,0.00899348,0.0105514
152,0.00154766,0.00899682,0.0105448
153,0.00157472,0.009161,0.010736
154,0.00178098,0.00922117,0.0110024
155,0.00167829,0.00921109,0.0108896
156,0.00160687,0.00904638,0.0106536
157,0.00158036,0.00888371,0.0104643
158,0.0015943,0.00903155,0.0106261
159,0.00161376,0.00896355,0.0105775
160,0.00162876,0.00905743,0.0106864
161,0.00168398,0.0115647,0.0132488
162,0.00161861,0.0114313,0.0130501
163,0.00174486,0.0154641,0.0172092
164,0.00368541,0.0125606,0.0162462
165,0.00179889,0.00935843,0.0111575
166,0.00170232,0.00914039,0.0108429
167,0.00171238,0.00934297,0.0110556
168,0.0018783,0.00922919,0.0111076
169,0.00176197,0.00943722,0.0111993
170,0.00172966,0.00931738,0.0110472
171,0.00177489,0.00948551,0.0112606
172,0.0018484,0.00929304,0.0111416
173,0.00179272,0.00940446,0.0111973
174,0.00182548,0.00930017,0.0111259
175,0.00184776,0.00964666,0.0114946
176,0.00191671,0.00960929,0.0115262
177,0.0019111,0.00988783,0.0117991
178,0.00196935,0.0101991,0.0121687
179,0.0019928,0.0100808,0.0120739
180,0.00201879,0.0107934,0.0128123
181,0.00201486,0.01,0.012015
182,0.00213393,0.0104148,0.0125489
183,0.00210046,0.0103852,0.0124858
184,0.00227029,0.0102428,0.0125133
185,0.0022834,0.010276,0.0125599
186,0.00230242,0.0102872,0.0125899
187,0.00232745,0.0108659,0.0131935
188,0.0024269,0.010682,0.013109
189,0.00240454,0.0104858,0.0128907
190,0.00237086,0.0103203,0.0126913
191,0.00239423,0.010849,0.0132435
192,0.00292613,0.0113567,0.014283
193,0.00275039,0.011759,0.0145096
194,0.00265322,0.0135715,0.0162249
195,0.00250149,0.0110238,0.0135256
196,0.0024878,0.0105708,0.0130587
197,0.00244962,0.0106382,0.013088
198,0.00247098,0.0104961,0.0129673
199,0.0024822,0.0104721,0.0129545
200,0.00253322,0.010484,0.0130174
201,0.00249869,0.0104987,0.0129976
202,0.00254302,0.0105649,0.0131081
203,0.00257729,0.0108868,0.0134642
204,0.00262881,0.0107253,0.0133543
205,0.00262845,0.0106097,0.0132383
206,0.00263066,0.0103089,0.0129397
207,0.00255247,0.0104368,0.0129895
208,0.00261057,0.0105599,0.0131706
209,0.00260442,0.0104257,0.0130304
210,0.00264453,0.010565,0.0132097
211,0.00267203,0.0106074,0.0132797
212,0.00270659,0.0107294,0.0134361
