Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,100
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,1

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.0194e-05,0.00244903,0.00245944
2,4.256e-06,0.000323959,0.000328278
3,2.967e-06,0.000311973,0.000315001
4,5.425e-06,0.000247989,0.000253473
5,5.947e-06,0.000241085,0.00024709
6,7.11e-06,0.000241699,0.000248868
7,8.729e-06,0.000284997,0.000293785
8,1.2526e-05,0.000277259,0.000289845
9,1.158e-05,0.000333237,0.000344886
10,2.117e-05,0.000488391,0.000509646
11,1.9815e-05,0.00397681,0.00399681
12,3.0471e-05,0.00051714,0.000548345
13,2.9914e-05,0.00508934,0.00511945
14,3.7196e-05,0.00046773,0.000505632
15,4.4854e-05,0.00030334,0.000348262
16,3.562e-05,0.000307806,0.000343485
17,3.9607e-05,0.000319298,0.000358964
18,4.1783e-05,0.000339282,0.000381126
19,4.6814e-05,0.000315496,0.000362368
20,4.9958e-05,0.000338834,0.000388853
21,5.3543e-05,0.000331383,0.000384985
22,5.7425e-05,0.000336497,0.00039398
23,7.4452e-05,0.000359402,0.000433912
24,6.2949e-05,0.00214487,0.00220796
25,7.921e-05,0.00165297,0.00173237
26,7.9074e-05,0.00159084,0.00167012
27,0.000182381,0.000757306,0.000939779
28,0.000108987,0.000626968,0.000736034
29,0.000117706,0.000622913,0.000740712
30,9.3654e-05,0.000453218,0.000546933
31,0.000102452,0.000423581,0.000526091
32,0.000103064,0.00251471,0.00261792
33,0.000122561,0.00137436,0.0014971
34,0.000130423,0.00100421,0.00113469
35,0.000124078,0.000453647,0.000577785
36,0.000122438,0.000469908,0.000592405
37,0.000128759,0.000473125,0.000602033
38,0.000134181,0.000510249,0.000644491
39,0.00014952,0.00180868,0.00195854
40,0.000161799,0.000724914,0.000886869
41,0.000155039,0.000663872,0.000818974
42,0.000156863,0.000679695,0.000836676
43,0.000163412,0.000701399,0.000864872
44,0.000160196,0.000709836,0.000870093
45,0.000155895,0.000736213,0.000892168
46,0.000162597,0.00247706,0.00263984
47,0.000193833,0.00128457,0.00147856
48,0.000184634,0.000934372,0.00111908
49,0.000194545,0.000592546,0.000787153
50,0.000200436,0.000583425,0.00078392
51,0.000195533,0.000619697,0.000815288
52,0.000202574,0.000788085,0.000990734
53,0.000219651,0.000793912,0.00101364
54,0.000309103,0.00222976,0.00253903
55,0.000326883,0.00133042,0.00165737
56,0.000237628,0.000667575,0.000905263
57,0.000234327,0.000652555,0.000886948
58,0.000245134,0.000659593,0.000904787
59,0.000250794,0.000701561,0.000952425
60,0.000260246,0.00188975,0.00215008
61,0.000286628,0.000781408,0.00106811
62,0.000280457,0.000717546,0.000998071
63,0.000288978,0.000728169,0.00101721
64,0.00030783,0.00074295,0.00105085
