Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,500
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,1

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.5174e-05,0.0222633,0.0222788
2,5.163e-06,0.00994956,0.00995497
3,9.71e-06,0.00911996,0.00912989
4,8.541e-06,0.00985433,0.00986312
5,2.6074e-05,0.00963548,0.00966178
6,1.9646e-05,0.0102091,0.0102292
7,2.9241e-05,0.01087,0.0108995
8,2.0049e-05,0.00796432,0.00798456
9,2.0555e-05,0.00866804,0.0086888
10,4.0358e-05,0.00771328,0.00775381
11,3.7099e-05,0.00891506,0.00895234
12,4.0054e-05,0.00774144,0.00778166
13,4.6633e-05,0.0083293,0.00837609
14,5.2694e-05,0.00904408,0.00909699
15,7.4672e-05,0.00807352,0.00814836
16,7.3652e-05,0.00896689,0.00904069
17,7.8249e-05,0.00785264,0.00793108
18,9.3534e-05,0.0085384,0.00863214
19,9.6403e-05,0.00767464,0.0077712
20,0.000101962,0.00795024,0.00805244
21,0.000107232,0.0082789,0.00838645
22,0.000171106,0.00747122,0.0076425
23,0.000107358,0.00758264,0.00769017
24,0.000109381,0.007925,0.00803454
25,0.000115075,0.00877021,0.00888549
26,0.000123298,0.00817909,0.00830262
27,0.000129398,0.00760001,0.00772961
28,0.000134022,0.00757937,0.00771359
29,0.000141521,0.00741679,0.00755849
30,0.000146682,0.00718983,0.00733667
31,0.000150073,0.00746955,0.00761979
32,0.000155673,0.00722153,0.00737735
33,0.000164511,0.00740922,0.00757392
34,0.00019148,0.00821049,0.00840218
35,0.000208408,0.00830935,0.00851796
36,0.000188553,0.00741893,0.00760765
37,0.000195455,0.00727935,0.00747516
38,0.000211541,0.00747837,0.00769011
39,0.000196802,0.00746644,0.00766344
40,0.000209957,0.00729741,0.00750752
41,0.000214113,0.00717248,0.00738688
42,0.000221471,0.00694932,0.00717096
43,0.000216969,0.00693691,0.00715405
44,0.000221454,0.00729843,0.00752003
45,0.00023208,0.00998238,0.0102147
46,0.000320032,0.00737983,0.00770004
47,0.00025041,0.00703415,0.00728497
48,0.000249026,0.00702952,0.00727896
49,0.000255965,0.00698627,0.00724247
50,0.000265815,0.00708474,0.00735079
51,0.000267164,0.00715358,0.00742098
52,0.000275694,0.00910218,0.00937802
53,0.000290128,0.00762349,0.00791383
54,0.0002947,0.00752676,0.00782162
55,0.000304613,0.00751785,0.00782263
56,0.000310638,0.00727321,0.00758422
57,0.000349073,0.010682,0.0110315
58,0.000395876,0.00825541,0.00865156
59,0.00036779,0.0082273,0.00859557
60,0.000372154,0.00830833,0.00868063
61,0.000377036,0.00845645,0.00883371
62,0.000344752,0.00836151,0.00870641
63,0.000347997,0.00841001,0.00875817
64,0.000354355,0.00841938,0.0087739
65,0.000384475,0.00886961,0.00925429
66,0.000378236,0.00984429,0.0102233
67,0.000446795,0.00875562,0.00920282
68,0.000404334,0.00940635,0.00981086
69,0.000410693,0.00876847,0.00917933
70,0.000389524,0.00871752,0.00910726
71,0.000439302,0.00852449,0.00896401
72,0.000445596,0.00851546,0.00896215
73,0.000471536,0.0085812,0.00905297
74,0.000478077,0.00849498,0.0089733
75,0.000483549,0.00874654,0.00923031
76,0.000535751,0.00892037,0.00945653
77,0.000518323,0.00844873,0.00896727
78,0.000677303,0.00896616,0.00964369
79,0.000570412,0.00924051,0.00981118
80,0.000510312,0.00839215,0.00890269
81,0.000513999,0.00838805,0.00890222
82,0.00052811,0.00853063,0.00905896
83,0.000535936,0.00864071,0.0091769
84,0.00060001,0.00843722,0.00903751
85,0.000776539,0.00877917,0.00955597
86,0.000655586,0.0093071,0.00996362
87,0.000710664,0.00896988,0.00968071
88,0.000602405,0.00851516,0.0091178
89,0.00060611,0.00845255,0.00905891
90,0.000613533,0.00898151,0.00959523
91,0.000622017,0.00900347,0.00962574
92,0.000716254,0.00884317,0.00955967
93,0.000720329,0.00893589,0.0096564
94,0.000774607,0.00919089,0.00996573
95,0.000676202,0.00870899,0.00938541
96,0.000677735,0.0088154,0.00949334
97,0.000699748,0.0100913,0.0107913
98,0.000902726,0.0108439,0.0117474
99,0.000768565,0.00926139,0.0100301
100,0.000700177,0.00900037,0.00970073
101,0.000694441,0.00959708,0.0102917
102,0.000730278,0.00926962,0.0100001
103,0.000766178,0.0088058,0.00957215
104,0.000738834,0.00863791,0.0093769
105,0.000751049,0.00887573,0.00962698
106,0.000831272,0.00968078,0.0105124
107,0.000780526,0.00915024,0.00993116
108,0.000878528,0.00947736,0.0103561
109,0.000788312,0.00865283,0.00944131
110,0.000814782,0.00889377,0.00970871
111,0.000872531,0.00983328,0.010706
112,0.000874321,0.00963251,0.010507
113,0.000976954,0.00888554,0.00986265
114,0.000875649,0.00874874,0.00962454
115,0.00088543,0.00876566,0.00965127
116,0.000911043,0.00938365,0.0102949
117,0.000909761,0.00913594,0.010046
118,0.001051,0.00949824,0.0105494
119,0.000990822,0.00902252,0.0100135
120,0.00100122,0.0096996,0.0107011
121,0.00102557,0.0102681,0.0112947
122,0.0011088,0.00914608,0.0102551
123,0.00106109,0.00926537,0.0103267
124,0.00123366,0.00948139,0.0107153
125,0.0011379,0.00957325,0.0107114
126,0.00111936,0.00933332,0.0104528
127,0.00107222,0.00994821,0.0110206
128,0.00115718,0.00985622,0.0110136
129,0.00110932,0.00937605,0.0104856
130,0.00112668,0.0103829,0.0115097
131,0.00124383,0.0101066,0.0113506
132,0.00116901,0.0093326,0.0105018
133,0.00116951,0.00950872,0.0106784
134,0.001376,0.00914912,0.0105253
135,0.00123097,0.0120084,0.0132396
136,0.00160798,0.0110658,0.012674
137,0.00128397,0.0101104,0.0113946
138,0.00126596,0.0124138,0.0136799
139,0.00127746,0.00948334,0.010761
140,0.0013552,0.00944168,0.0107978
141,0.00150731,0.00894839,0.0104559
142,0.00136252,0.00881708,0.0101799
143,0.00139039,0.00914739,0.010538
144,0.00141482,0.00907297,0.010488
145,0.00142492,0.00886292,0.0102881
146,0.00143545,0.00888423,0.01032
147,0.00147191,0.00892812,0.0104002
148,0.00149845,0.00887359,0.0103723
149,0.00145024,0.00898057,0.0104311
150,0.001424,0.00875178,0.010176
151,0.00149565,0.00921883,0.0107148
152,0.00150932,0.00880767,0.0103172
153,0.0015056,0.00878683,0.0102927
154,0.00151901,0.00884064,0.0103599
155,0.00155752,0.00879448,0.0103523
156,0.0015427,0.00897874,0.0105217
157,0.00159512,0.00893978,0.0105352
158,0.00157972,0.00892046,0.0105005
159,0.00181326,0.00894966,0.0107632
160,0.0016484,0.00909619,0.0107448
161,0.00165233,0.0111919,0.0128444
162,0.0016222,0.00930335,0.0109258
163,0.00165386,0.00978684,0.0114409
164,0.00167322,0.0096873,0.0113607
165,0.00181052,0.00998031,0.0117911
166,0.0017485,0.0093128,0.0110694
167,0.00181399,0.00923102,0.0110454
168,0.00200282,0.0092353,0.0112385
169,0.00186682,0.009264,0.011131
170,0.00179266,0.00938674,0.0111797
171,0.00185346,0.00977898,0.0116326
172,0.00175828,0.00906462,0.0108231
173,0.0017473,0.00914853,0.010896
174,0.00176871,0.00996703,0.0117359
175,0.00189481,0.010007,0.0119021
176,0.00191345,0.0104231,0.0123368
177,0.00216637,0.00989492,0.0120615
178,0.00213388,0.010381,0.0125151
179,0.00193905,0.0100727,0.012012
180,0.0020403,0.0106129,0.0126534
181,0.00197139,0.0100041,0.0119757
182,0.00212843,0.0104464,0.012575
183,0.00200896,0.0101046,0.0121137
184,0.00216263,0.0105684,0.0127312
185,0.0020822,0.00985101,0.0119335
186,0.00203761,0.00950794,0.0115457
187,0.00214968,0.00966369,0.0118136
188,0.00211099,0.00950674,0.011618
189,0.00210762,0.0098076,0.0119154
190,0.0021928,0.0103388,0.0125318
191,0.0028559,0.0144005,0.0172566
192,0.00224152,0.0101703,0.012412
193,0.00226437,0.0114407,0.0137052
194,0.00229011,0.0108439,0.0131343
195,0.00227322,0.010183,0.0124565
196,0.00229207,0.0100837,0.0123759
197,0.00230695,0.00987297,0.0121801
198,0.00232072,0.00990651,0.0122274
199,0.00236348,0.00985318,0.0122169
200,0.00237902,0.00997193,0.0123511
201,0.00237108,0.0103063,0.0126776
202,0.00240177,0.0100012,0.0124031
203,0.00242206,0.0100441,0.0124663
204,0.00243372,0.0101168,0.0125508
205,0.00244434,0.0101173,0.0125618
206,0.00248489,0.0100645,0.0125496
207,0.00249753,0.010157,0.0126547
208,0.00250675,0.0102259,0.0127328
209,0.00253668,0.0105484,0.0130852
210,0.00255082,0.0102568,0.0128078
211,0.00258483,0.0102552,0.0128402
212,0.00261162,0.010322,0.0129338
213,0.00259698,0.0103767,0.0129738
214,0.00268824,0.0105456,0.013234
215,0.00267329,0.0104634,0.0131369
216,0.00270796,0.0103666,0.0130747
217,0.00269395,0.0108212,0.0135154
218,0.00271534,0.0135236,0.0162391
219,0.00277719,0.0105015,0.0132789
220,0.00272443,0.0106157,0.0133404
221,0.00276713,0.0105568,0.0133242
222,0.00276951,0.0108031,0.0135727
223,0.00281981,0.0106187,0.0134388
224,0.00283371,0.0109597,0.0137936
225,0.0028343,0.0120075,0.0148421
226,0.00373649,0.0111834,0.0149201
227,0.00298782,0.0111125,0.0141005
228,0.00300218,0.011181,0.0141835
229,0.0030649,0.0109508,0.0140159
230,0.0030868,0.0108729,0.01396
231,0.00302436,0.0113161,0.0143406
232,0.00310329,0.0109752,0.0140788
233,0.00306051,0.0111937,0.0142545
234,0.00311298,0.0110736,0.0141868
235,0.00317652,0.0112977,0.0144745
236,0.0031532,0.0110025,0.0141561
237,0.00321431,0.0112811,0.0144956
238,0.003327,0.0112424,0.0145695
239,0.00349398,0.0113338,0.014828
240,0.00339727,0.0114644,0.014862
241,0.0034363,0.0116166,0.0150532
242,0.00361123,0.0118137,0.0154251
243,0.00346708,0.0117747,0.0152419
244,0.00339229,0.0117337,0.0151262
245,0.00338014,0.0122413,0.0156216
246,0.00345423,0.0117982,0.0152527
247,0.00341842,0.0118818,0.0153004
248,0.00351555,0.012025,0.0155409
249,0.00338792,0.0117455,0.0151336
250,0.00343006,0.0117277,0.0151579
251,0.00345311,0.0118079,0.0152614
252,0.00344432,0.0121878,0.0156323
253,0.00352727,0.0120346,0.0155621
254,0.00356051,0.0118988,0.0154596
255,0.00352984,0.0120064,0.0155365
256,0.00368019,0.012022,0.0157024
257,0.00353799,0.0128115,0.0163498
258,0.00394277,0.0129319,0.016875
259,0.00376495,0.0121357,0.015901
260,0.00382527,0.0124177,0.0162438
261,0.00391582,0.0121514,0.0160675
262,0.00374636,0.0122954,0.016042
263,0.00384197,0.012324,0.0161662
264,0.00395394,0.0125267,0.0164815
265,0.00389744,0.0124696,0.0163673
266,0.00390893,0.0125173,0.0164266
267,0.00395611,0.0127261,0.0166826
268,0.0040674,0.0124616,0.0165292
269,0.00395637,0.0125348,0.0164914
