Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,400
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,1

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.5007e-05,0.0226398,0.0226551
2,6.599e-06,0.00765226,0.00765908
3,6.051e-06,0.00869396,0.00870027
4,8.441e-06,0.0111219,0.0111306
5,1.1876e-05,0.00804633,0.00805845
6,1.4141e-05,0.00848767,0.00850205
7,1.7116e-05,0.0123353,0.0123527
8,1.9205e-05,0.0087296,0.00874903
9,2.3653e-05,0.00591638,0.00594023
10,1.9583e-05,0.00669063,0.00671042
11,4.4372e-05,0.00903494,0.00907957
12,4.8003e-05,0.00876191,0.00881015
13,5.4183e-05,0.00671322,0.00676759
14,3.6058e-05,0.00567589,0.00571215
15,6.939e-05,0.00611209,0.00618169
16,6.2335e-05,0.00541771,0.00548021
17,6.6942e-05,0.00694695,0.00701406
18,5.4241e-05,0.00520942,0.00526383
19,6.7956e-05,0.00669342,0.00676159
20,7.6007e-05,0.00550198,0.00557817
21,8.5443e-05,0.00725464,0.00734033
22,0.000102556,0.00551261,0.00561549
23,0.000103703,0.00507787,0.00518173
24,8.899e-05,0.00617156,0.00626085
25,9.5108e-05,0.00550567,0.00560096
26,0.000121763,0.00547899,0.00560092
27,0.000114803,0.00559085,0.00570583
28,0.000110436,0.00588761,0.00599821
29,0.000118358,0.00540793,0.00552644
30,0.000117767,0.00522013,0.00533805
31,0.000122627,0.00519116,0.00531396
32,0.00012681,0.00535322,0.00548025
33,0.00016175,0.0051099,0.00527181
34,0.000141814,0.00740593,0.00754808
35,0.000176583,0.00567397,0.00585077
36,0.000184636,0.00538694,0.00557176
37,0.000176064,0.00514648,0.0053227
38,0.000164404,0.00504287,0.00520743
39,0.000174528,0.00502089,0.00519559
40,0.000180075,0.00890259,0.00908284
41,0.00019449,0.00494931,0.005144
42,0.000187019,0.0051277,0.00531489
43,0.000198543,0.00506013,0.00525883
44,0.000191898,0.00500808,0.00520016
45,0.000198942,0.00523804,0.00543714
46,0.000287493,0.00516547,0.00545312
47,0.000209036,0.00507721,0.00528649
48,0.000237174,0.00516842,0.00540575
49,0.000242112,0.00516259,0.00540487
50,0.000235497,0.00510402,0.00533967
51,0.000242153,0.00526763,0.00550995
52,0.000239027,0.00518488,0.00542409
53,0.000253444,0.00710855,0.00736217
54,0.000264952,0.00514894,0.00541405
55,0.000268686,0.00511215,0.00538105
56,0.000288462,0.00515793,0.00544666
57,0.000281908,0.00520096,0.00548302
58,0.000300992,0.00525339,0.00555455
59,0.000311105,0.00529579,0.00560708
60,0.000317623,0.00593642,0.00625419
61,0.000315516,0.00531059,0.00562627
62,0.000341342,0.00531966,0.00566116
63,0.000355308,0.00527689,0.00563234
64,0.000358548,0.00526823,0.00562693
65,0.000385033,0.00534511,0.00573047
66,0.000496799,0.00752845,0.00802546
67,0.000394293,0.0052377,0.00563217
68,0.000393687,0.00596103,0.0063549
69,0.000403265,0.00579628,0.00619971
70,0.000401159,0.00542498,0.00582632
71,0.000409616,0.00532705,0.00573682
72,0.000426325,0.0051257,0.00555226
73,0.00042585,0.00523108,0.00565713
74,0.000440016,0.00623058,0.00667074
75,0.000452781,0.006476,0.00692898
76,0.00049332,0.00568515,0.00617875
77,0.000532848,0.00578418,0.00631729
78,0.000528994,0.00575866,0.00628782
79,0.000497755,0.0059616,0.00645956
80,0.000520139,0.00572699,0.00624731
81,0.000567286,0.00581382,0.0063813
82,0.000542187,0.00574902,0.00629141
83,0.000552755,0.00626918,0.00682214
84,0.000572156,0.00638426,0.00695662
85,0.000571895,0.00563299,0.00620512
86,0.000569581,0.00572101,0.00629083
87,0.000715284,0.00618629,0.00690176
88,0.000610364,0.00576124,0.00637177
89,0.000609094,0.0060445,0.00665391
90,0.000680326,0.00577554,0.00645656
91,0.00066901,0.00567257,0.00634181
92,0.000767298,0.00585749,0.006625
93,0.000654606,0.00622019,0.00687497
94,0.000650325,0.00645951,0.00711009
95,0.000694963,0.00585329,0.00654862
96,0.000765713,0.005841,0.00660791
97,0.00071837,0.00607831,0.00679689
98,0.000718068,0.00681448,0.00753272
99,0.000885209,0.00667303,0.00755841
100,0.000854214,0.00698859,0.00784299
101,0.000744629,0.00646612,0.00721091
102,0.000722216,0.00678673,0.00750921
103,0.000737514,0.00763239,0.00837065
104,0.000749175,0.00771609,0.00846543
105,0.000765807,0.00765217,0.00841814
106,0.000767552,0.00772812,0.00849584
107,0.000769886,0.00749148,0.00826153
108,0.000811032,0.00768298,0.00849419
109,0.000805746,0.00764338,0.00844933
110,0.000835877,0.00741733,0.00825338
111,0.000873127,0.00760303,0.00847632
112,0.000827841,0.00707087,0.00789905
113,0.000894097,0.00675186,0.00764629
114,0.000969216,0.00667405,0.00764354
115,0.000938269,0.00638593,0.00732483
116,0.000894409,0.00650016,0.00739477
