Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,200
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,1

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.5859e-05,0.00580387,0.00581995
2,6.257e-06,0.00278053,0.002787
3,1.0771e-05,0.00158716,0.00159842
4,3.8643e-05,0.00210094,0.00213988
5,1.6167e-05,0.00112768,0.00114471
6,1.0639e-05,0.00123057,0.00124128
7,1.4764e-05,0.0014298,0.00144463
8,1.5515e-05,0.00171628,0.00173203
9,2.0446e-05,0.00276754,0.00278833
10,2.445e-05,0.00110933,0.00113395
11,2.6168e-05,0.00107467,0.00110091
12,2.7515e-05,0.000954484,0.000982065
13,3.0286e-05,0.00136301,0.00139351
14,3.9947e-05,0.00111405,0.00115406
15,5.2009e-05,0.000937939,0.000990014
16,3.9727e-05,0.0010041,0.0010439
17,4.9321e-05,0.000988394,0.00103778
18,5.3769e-05,0.00109301,0.00114685
19,9.0022e-05,0.00166593,0.00175634
20,0.000109828,0.0020296,0.00213959
21,7.3931e-05,0.00149314,0.00156722
22,0.000119363,0.00161007,0.00172959
23,0.000105083,0.0017032,0.00180843
24,0.000130817,0.00204644,0.00217744
25,9.857e-05,0.0021956,0.00229445
26,0.000146311,0.0019267,0.00207318
27,0.000129957,0.00184716,0.00197727
28,0.000145059,0.00188217,0.00202738
29,0.000100647,0.00180589,0.00190662
30,0.000160556,0.00188132,0.00204198
31,0.000160793,0.00187615,0.00203703
32,0.000168241,0.00236056,0.00252896
33,0.000139022,0.00220521,0.0023444
34,0.000154322,0.00177461,0.00192911
35,0.000185746,0.00253055,0.00271651
36,0.000162149,0.00174916,0.00191156
37,0.000200861,0.00160096,0.00180201
38,0.000155474,0.00127612,0.00143174
39,0.000154131,0.00181367,0.00196797
40,0.000191078,0.00301559,0.00320699
41,0.000182203,0.00175974,0.00194212
42,0.000174907,0.00126899,0.00144417
43,0.000153247,0.00144505,0.00159884
44,0.000166931,0.00281301,0.0029801
45,0.000178624,0.00147099,0.00164975
46,0.000168293,0.00129675,0.0014652
47,0.000174624,0.00157829,0.00175306
48,0.00020109,0.00248598,0.00268721
49,0.000193473,0.00148838,0.00168241
50,0.000189443,0.00135,0.0015408
51,0.000206536,0.00128297,0.00148964
52,0.00019887,0.0031384,0.00333746
53,0.000221218,0.00132835,0.00154964
54,0.000228386,0.0013549,0.00158336
55,0.000218474,0.00128539,0.00150393
56,0.000220882,0.00906939,0.00929042
57,0.000258394,0.00217369,0.00243245
58,0.000320275,0.00158314,0.00190367
59,0.000267374,0.00141964,0.00168716
60,0.000273822,0.00164023,0.00191422
61,0.000305628,0.00167812,0.00198388
62,0.000281984,0.00131583,0.00159795
63,0.000269505,0.00135469,0.00162457
64,0.000299558,0.00147675,0.00177646
