Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,400
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,8

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.622e-05,0.0162586,0.0162751
2,4.119e-06,0.00616389,0.00616822
3,7.192e-06,0.0060644,0.0060724
4,4.485e-06,0.00468553,0.00469017
5,7.763e-06,0.00598954,0.00599756
6,9.955e-06,0.00580114,0.00581128
7,1.752e-05,0.00468367,0.00470141
8,1.7112e-05,0.00554146,0.00555894
9,2.3374e-05,0.00560339,0.00562703
10,2.4474e-05,0.00515828,0.00518298
11,2.4642e-05,0.0059171,0.00594193
12,3.1705e-05,0.00533718,0.00536916
13,3.782e-05,0.00472057,0.00475855
14,3.7574e-05,0.00505877,0.0050965
15,4.7293e-05,0.00533838,0.00538583
16,5.0156e-05,0.00506079,0.0051111
17,6.1512e-05,0.00517728,0.00523895
18,4.8707e-05,0.00508072,0.0051302
19,6.3596e-05,0.00501943,0.0050832
20,7.0965e-05,0.00504548,0.00511695
21,0.000100091,0.00533069,0.00543094
22,7.8343e-05,0.00499961,0.00507811
23,8.6801e-05,0.00481313,0.00490014
24,8.2968e-05,0.00495672,0.0050401
25,0.000102336,0.00557171,0.0056745
26,0.000109417,0.00524752,0.00535727
27,0.000106254,0.00562883,0.00573526
28,0.000103478,0.00515479,0.00525843
29,0.000106399,0.00473341,0.00483997
30,0.000113636,0.00492296,0.00503674
31,0.000119496,0.00502087,0.00514052
32,0.000123385,0.00474805,0.00487162
33,0.000124475,0.0050086,0.00513324
34,0.000128953,0.0056322,0.00576134
35,0.000210871,0.00697758,0.00718867
36,0.000144136,0.00564373,0.00578804
37,0.00014487,0.00533245,0.00547748
38,0.000157652,0.00482802,0.00498584
39,0.000158597,0.00473153,0.00489033
40,0.000166939,0.00521306,0.00538016
41,0.000178691,0.00518529,0.00536419
42,0.000198415,0.00516069,0.0053593
43,0.000189546,0.00578199,0.00597173
44,0.000190093,0.00480714,0.00499742
45,0.000206753,0.00488031,0.00508721
46,0.000198481,0.00508523,0.00528391
