Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,400
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,4

TimeStep,Time_Avancement,T_Affichage,T_total
1,1.2285e-05,0.0153506,0.0153632
2,4.625e-06,0.0065795,0.00658432
3,5.15e-06,0.00518383,0.00518914
4,8.978e-06,0.00595223,0.0059614
5,7.918e-06,0.00531918,0.0053273
6,1.0918e-05,0.00553851,0.0055497
7,1.4866e-05,0.00608953,0.00610456
8,1.4005e-05,0.00528975,0.00530392
9,1.6902e-05,0.00528427,0.00530139
10,1.9661e-05,0.00601482,0.00603466
11,2.2446e-05,0.00515697,0.0051796
12,2.7295e-05,0.00519791,0.00522536
13,4.1548e-05,0.00635465,0.00639645
14,4.416e-05,0.00524138,0.00528571
15,4.6277e-05,0.00519458,0.00524103
16,5.7827e-05,0.00591078,0.0059688
17,7.3427e-05,0.0051703,0.00524392
18,5.3026e-05,0.00521812,0.0052714
19,7.0416e-05,0.00568316,0.00575378
20,7.227e-05,0.00508404,0.00515705
21,7.9361e-05,0.00475538,0.00483495
22,8.6478e-05,0.00613863,0.00622537
23,8.5288e-05,0.00516643,0.00525187
24,8.5319e-05,0.0049377,0.00502351
25,0.000128742,0.00527134,0.00540076
26,0.000147504,0.00594222,0.0060899
27,0.000151049,0.00667041,0.00682164
28,0.000137088,0.00594228,0.00607954
29,0.000113921,0.00512403,0.00523852
30,0.000116446,0.00521098,0.00532783
31,0.000135406,0.00529812,0.00543373
32,0.000125489,0.00510987,0.00523631
33,0.000138249,0.00526131,0.00539972
34,0.000176909,0.00696569,0.00714281
35,0.000144503,0.00539925,0.00554392
36,0.000154566,0.00574618,0.00590092
37,0.000158164,0.00518042,0.00533875
38,0.000163447,0.00534315,0.00550682
39,0.000163077,0.0050125,0.00517573
40,0.000206431,0.00523542,0.0054421
41,0.000176734,0.00496793,0.00514481
42,0.000181859,0.00545449,0.00563656
