Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,200
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,2

TimeStep,Time_Avancement,T_Affichage,T_Total
1,0.00498101,0.00428695,0.00498127
2,0.0016139,0.0015616,0.00660982
3,0.00272935,0.00267947,0.00935
4,0.00349515,0.00335818,0.0128578
5,0.00165441,0.00159629,0.0145334
6,0.0013345,0.0012264,0.0158821
7,0.00257985,0.0024925,0.0184732
8,0.0016801,0.0015598,0.0201668
9,0.00115632,0.00110032,0.0213318
10,0.00123378,0.00117997,0.0225714
11,0.00172961,0.00142978,0.0243162
12,0.0015486,0.00146267,0.0258748
13,0.00172766,0.00160277,0.0276186
14,0.00128047,0.00119897,0.0289091
15,0.00110413,0.0010175,0.0300194
16,0.00120704,0.00111144,0.0312303
17,0.00117025,0.00107232,0.0324081
18,0.00124825,0.00113554,0.0336613
19,0.00243103,0.00224879,0.036104
20,0.00142325,0.0013032,0.0375393
21,0.00128566,0.00116912,0.0388312
22,0.00136807,0.00122246,0.0402042
23,0.00339481,0.00317894,0.0436224
24,0.00333123,0.00315098,0.0469687
25,0.00154852,0.00134753,0.048533
26,0.00190715,0.00173676,0.050451
27,0.00153669,0.00134881,0.051999
28,0.00150695,0.00131724,0.0535121
29,0.0014485,0.00126899,0.054967
30,0.00195299,0.00177955,0.0569247
31,0.00297049,0.00271369,0.0599045
32,0.0017777,0.00149242,0.0617206
33,0.00151089,0.00133009,0.0632423
34,0.00214966,0.00194091,0.0653978
35,0.00170005,0.00146205,0.0671075
36,0.00151152,0.00130762,0.0686256
37,0.00189398,0.00166511,0.0705244
38,0.00235712,0.00212504,0.0728998
39,0.00254614,0.00229789,0.0754557
40,0.00158875,0.00136651,0.0770531
41,0.00159026,0.00133089,0.0786483
42,0.00201182,0.00164369,0.0806745
43,0.00167194,0.00142531,0.0823573
44,0.00164871,0.00139949,0.0840118
45,0.00183066,0.00155796,0.085849
46,0.00237833,0.00208025,0.0882468
47,0.0029128,0.00261867,0.0911684
48,0.00171782,0.00143835,0.0928976
49,0.0018906,0.00159555,0.0947935
50,0.0021129,0.00170125,0.0969128
51,0.001751,0.00143894,0.098675
52,0.00173028,0.00145982,0.100411
53,0.00181989,0.00151637,0.102236
54,0.0040301,0.0037108,0.106272
55,0.00283743,0.0024324,0.109126
56,0.0021423,0.00181979,0.111279
57,0.0020846,0.00176379,0.113378
58,0.0019543,0.00161582,0.115339
59,0.00193641,0.00158057,0.117283
60,0.00238568,0.00202304,0.119676
61,0.0023628,0.0019302,0.122053
62,0.0028378,0.00228401,0.124948
63,0.001985,0.00160985,0.126945
64,0.00253006,0.00213544,0.12948
65,0.00213239,0.00174206,0.131622
66,0.00202389,0.00162561,0.133654
67,0.00225473,0.0018464,0.135914
68,0.00256175,0.00209649,0.138485
69,0.00290854,0.00228497,0.141434
70,0.00209819,0.0016603,0.143543
71,0.00251542,0.00201897,0.146065
72,0.00214675,0.00171006,0.148221
73,0.00217813,0.0017348,0.150408
74,0.00308308,0.00261679,0.153496
75,0.00324344,0.00285215,0.15675
76,0.00222311,0.00173201,0.158985
77,0.00261155,0.00212202,0.161602
78,0.00277265,0.00233012,0.164385
79,0.00246188,0.00194162,0.166864
80,0.00344734,0.00290205,0.170321
81,0.00369701,0.00320649,0.174034
82,0.0026909,0.00215117,0.176738
83,0.00305057,0.00232265,0.179803
84,0.00253294,0.00207377,0.18235
85,0.00474215,0.00424491,0.187109
86,0.00262419,0.00214554,0.189806
87,0.00338831,0.00290486,0.193208
88,0.00277675,0.00232713,0.196002
89,0.0033042,0.00280601,0.199321
90,0.0041402,0.00363868,0.203479
91,0.00256366,0.00211132,0.206088
92,0.00268817,0.0021395,0.208788
93,0.0024208,0.00195796,0.211217
94,0.00247155,0.00201347,0.213693
95,0.00325295,0.00276831,0.216953
96,0.00457767,0.00394952,0.221544
97,0.00365947,0.00316172,0.225219
98,0.00268012,0.00215541,0.227913
99,0.00277076,0.00228386,0.230688
100,0.00407335,0.0035085,0.234771
101,0.00391688,0.0032073,0.238711
102,0.00278851,0.00227582,0.241511
103,0.0027753,0.0022162,0.244296
104,0.00272878,0.002225,0.24703
105,0.00302849,0.00246964,0.250067
106,0.00396004,0.00313901,0.254051
107,0.00285567,0.00227419,0.256922
108,0.00281419,0.00225307,0.259748
109,0.00284823,0.00229304,0.262604
110,0.00293696,0.00233581,0.265548
111,0.00338309,0.00268253,0.268941
112,0.00385514,0.00317232,0.27281
113,0.00322224,0.00249,0.276044
114,0.00305852,0.00244495,0.27911
115,0.00322234,0.00244833,0.282337
116,0.00354873,0.00270007,0.285894
117,0.00374144,0.00289475,0.289647
118,0.00314022,0.00247489,0.292797
119,0.0031799,0.00250835,0.295984
120,0.00335445,0.00265225,0.299343
121,0.00381665,0.00290301,0.303176
122,0.00396559,0.00315253,0.307161
123,0.00344164,0.00270034,0.310614
124,0.00354113,0.00277739,0.314163
125,0.00364868,0.00286409,0.317823
126,0.0037279,0.00286648,0.321579
127,0.00352224,0.00274631,0.325111
128,0.00350216,0.00271614,0.328623
129,0.00382608,0.00290512,0.332455
130,0.00398697,0.00316342,0.336452
131,0.00383937,0.00295138,0.340313
132,0.00362316,0.00281266,0.343949
133,0.00382703,0.00297743,0.347785
134,0.0038711,0.00298997,0.351669
135,0.00478614,0.00370448,0.356495
136,0.00380911,0.00295662,0.360314
137,0.00396816,0.00308865,0.364288
138,0.00427854,0.00335884,0.368576
139,0.00413029,0.0031694,0.372728
140,0.00398197,0.00307035,0.376722
141,0.00406142,0.00311843,0.380791
142,0.00469431,0.0036907,0.385498
143,0.00434511,0.0032811,0.389866
144,0.00438296,0.00336629,0.394259
145,0.00488264,0.00382799,0.399149
146,0.00483284,0.00371641,0.403993
147,0.00501247,0.00353999,0.409017
