Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,200
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,4

TimeStep,Time_Avancement,T_Affichage,T_Total
1,0.00786836,0.0069211,0.0078686
2,0.0026564,0.00256364,0.0105438
3,0.00253454,0.00239348,0.0131467
4,0.00230834,0.00225039,0.0154727
5,0.00261247,0.00254804,0.0181038
6,0.00197554,0.00184593,0.0200983
7,0.00190834,0.0017983,0.0220201
8,0.00147413,0.00138095,0.0235101
9,0.00138799,0.0013186,0.0249091
10,0.00249681,0.00242274,0.0274147
11,0.00168878,0.00144255,0.0291181
12,0.00208066,0.00199005,0.03121
13,0.00154799,0.00135835,0.0328003
14,0.00259031,0.00245796,0.035402
15,0.0024943,0.00223846,0.0379545
16,0.00163811,0.00152443,0.0396069
17,0.00195675,0.00183305,0.0415737
18,0.00174911,0.00160733,0.0433367
19,0.00144153,0.00134851,0.0447959
20,0.00143238,0.00133243,0.0462335
21,0.00182192,0.00171698,0.0480605
22,0.00234526,0.00222222,0.0504129
23,0.00297366,0.00281128,0.0533966
24,0.00189935,0.00170811,0.0553123
25,0.00228121,0.00208158,0.0576046
26,0.00193507,0.00180065,0.0595524
27,0.00157532,0.00141902,0.0611395
28,0.0015183,0.00137521,0.0626655
29,0.00179835,0.00165392,0.0644706
30,0.00244317,0.00228397,0.0669209
31,0.0032209,0.00298569,0.0701596
32,0.00211192,0.0019117,0.0722846
33,0.00213583,0.00194015,0.0744319
34,0.00201822,0.00183851,0.0764746
35,0.00198546,0.00179508,0.078471
36,0.00188496,0.00163827,0.0803679
37,0.00212984,0.00191778,0.0825083
38,0.0021062,0.0019089,0.0846358
39,0.00311484,0.0028,0.0877615
40,0.00188835,0.00165546,0.0896636
41,0.00236485,0.00213565,0.0920395
42,0.00181064,0.00158041,0.0938617
43,0.00171455,0.00147019,0.0955853
44,0.00165488,0.0014337,0.0972466
45,0.00170817,0.00144585,0.0989601
46,0.00170108,0.00145942,0.100666
47,0.00176833,0.00152163,0.102439
48,0.0017359,0.00147541,0.104182
49,0.0017684,0.00150602,0.105956
50,0.00180182,0.00151595,0.107763
51,0.0017614,0.00150795,0.109531
52,0.00179835,0.0015479,0.111336
53,0.00193476,0.00167216,0.113297
54,0.00189796,0.00161854,0.115202
55,0.00178444,0.00150236,0.116992
56,0.00181131,0.0015344,0.118808
57,0.0018539,0.0015737,0.120667
