Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,500
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,2

TimeStep,Time_Avancement,T_Affichage,T_Total
1,0.0245154,0.0235823,0.0245157
2,0.00902186,0.00856756,0.0335595
3,0.00933904,0.00898461,0.0429147
4,0.00920614,0.00882228,0.0521365
5,0.00947287,0.00909978,0.0616266
6,0.0089441,0.00856126,0.0705863
7,0.00850533,0.00819265,0.0791054
8,0.00890647,0.00858292,0.088027
9,0.0088506,0.00843684,0.0968971
10,0.00963036,0.00915549,0.106541
11,0.0137859,0.0128917,0.120341
12,0.017259,0.015524,0.13762
13,0.0153547,0.0147895,0.152993
14,0.0176275,0.0170912,0.170641
15,0.0159939,0.0154518,0.186653
16,0.0162315,0.0156246,0.202904
17,0.0145116,0.0136622,0.217434
18,0.0126781,0.0118241,0.230134
19,0.00982152,0.00936392,0.23997
20,0.00944448,0.00902081,0.249428
21,0.00937,0.00894322,0.258811
22,0.00926307,0.00882969,0.268089
23,0.0093989,0.00896288,0.277501
24,0.00920806,0.00875801,0.286722
25,0.0105778,0.0101302,0.297315
26,0.00910563,0.00865021,0.306437
27,0.00916294,0.00872233,0.315613
28,0.00913805,0.00870237,0.324763
29,0.00894028,0.00850553,0.333717
30,0.00908222,0.00864774,0.342812
31,0.00926097,0.00879969,0.352087
32,0.00910664,0.00865185,0.361206
33,0.00896663,0.00850095,0.370186
34,0.00899639,0.00850511,0.379198
35,0.00888746,0.00840749,0.388101
36,0.00872439,0.00823809,0.396842
37,0.00880194,0.0082833,0.405659
38,0.00888406,0.00834642,0.414558
39,0.0092016,0.00865719,0.423772
40,0.00916161,0.00859588,0.432946
41,0.00924684,0.00869369,0.442206
42,0.00890218,0.00834272,0.45112
43,0.00902298,0.00845923,0.460156
44,0.00919389,0.00861802,0.469363
45,0.00908606,0.0084773,0.478462
46,0.0089917,0.00839921,0.487471
47,0.00878416,0.0081974,0.496272
48,0.00866827,0.00808061,0.504955
49,0.00862919,0.00801208,0.5136
50,0.00879732,0.00816858,0.522413
51,0.00900217,0.00834807,0.531434
