Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,300
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,2

TimeStep,Time_Avancement,T_Affichage,T_Total
1,0.0203815,0.01603,0.0203817
2,0.00451686,0.00436132,0.0249204
3,0.00683913,0.00665097,0.03178
4,0.00438407,0.00423034,0.0361829
5,0.00496945,0.0047871,0.0411709
6,0.00562611,0.00539186,0.0468128
7,0.0101072,0.00991121,0.0569413
8,0.00548933,0.0053014,0.0624478
9,0.00782568,0.00762648,0.0702969
10,0.00432177,0.00413686,0.074633
11,0.00342758,0.00298711,0.078079
12,0.00422295,0.00400623,0.0823174
13,0.00477617,0.00451533,0.0871086
14,0.0039741,0.00373388,0.0910957
15,0.00335221,0.00310059,0.0944611
16,0.00440796,0.004151,0.0988788
17,0.00465904,0.00438162,0.103559
18,0.0045563,0.00430433,0.108132
19,0.00492571,0.0046494,0.113079
20,0.00400969,0.00377289,0.117106
21,0.0039832,0.00376132,0.121105
22,0.00383835,0.00360923,0.124958
23,0.00456665,0.00428808,0.129561
24,0.00422962,0.00391027,0.133804
25,0.00409294,0.00375838,0.137909
26,0.00399041,0.00375442,0.141916
27,0.00451293,0.00425851,0.146447
28,0.00473946,0.00447501,0.151204
29,0.00377801,0.00344868,0.154998
30,0.00431279,0.00395693,0.159355
31,0.0044321,0.00416892,0.163806
32,0.0046597,0.00437611,0.168479
33,0.004337,0.00404124,0.172846
34,0.00427156,0.00394337,0.17714
35,0.00666802,0.00624216,0.183845
36,0.00577624,0.00543186,0.189642
37,0.00693862,0.00658759,0.196602
38,0.00402374,0.00367743,0.200645
39,0.00387696,0.00342238,0.204537
40,0.00576822,0.00546896,0.210319
41,0.0050222,0.00461314,0.21537
42,0.00399859,0.00357879,0.219382
43,0.00381831,0.00347683,0.223212
44,0.00479259,0.0044009,0.228016
45,0.00386212,0.00348135,0.231899
46,0.0038175,0.00348053,0.23573
47,0.00357501,0.00325029,0.23932
