Paramètres de la simulation
Taille du terrain,1 km
Nombre de cellules par direction,400
Vecteur vitesse du vent,0,0
Position initiale du foyer,10,10
Nombre de threads utilisés,1

TimeStep,Time_Avancement,T_Affichage,T_Total
1,0.0201005,0.0194354,0.0201008
2,0.00627648,0.00601588,0.0264005
3,0.00478959,0.00460154,0.0312048
4,0.0146354,0.0144614,0.0458561
5,0.00720674,0.00702554,0.053075
6,0.00492385,0.00466652,0.0580149
7,0.006643,0.00632395,0.0646835
8,0.00523882,0.00499266,0.0699405
9,0.00504075,0.00477887,0.0749977
10,0.00579125,0.0055085,0.0808086
11,0.00608948,0.00565897,0.0869112
12,0.00658121,0.0063633,0.0935046
13,0.00516776,0.00477101,0.0987072
14,0.00493579,0.00471786,0.103656
15,0.00765057,0.00740508,0.111323
16,0.00591569,0.00561018,0.117266
17,0.00706653,0.00669942,0.124357
18,0.00701052,0.00662321,0.131383
19,0.00616697,0.00583321,0.137567
20,0.00649738,0.00616237,0.144077
21,0.00695675,0.00661001,0.1511
22,0.00570387,0.0053035,0.156824
23,0.00655572,0.00591184,0.163401
24,0.00531863,0.00501551,0.168733
25,0.00687739,0.00660829,0.175631
26,0.00543985,0.00497326,0.181085
27,0.00446422,0.00420829,0.185575
28,0.00665389,0.00639628,0.192238
29,0.00500686,0.00473092,0.19726
30,0.00465884,0.0043822,0.201932
31,0.00666501,0.00642066,0.208612
32,0.00502547,0.00474574,0.213655
33,0.00432761,0.0040552,0.217993
34,0.00626868,0.00602809,0.22427
35,0.00452479,0.00426104,0.22881
36,0.00429082,0.00400766,0.233119
37,0.00643349,0.00612396,0.239563
38,0.00466956,0.0043037,0.244257
39,0.00450523,0.00415063,0.248774
40,0.00466214,0.00438852,0.25346
41,0.00624913,0.00585728,0.25972
42,0.00486254,0.00449151,0.264593
43,0.00456594,0.00423646,0.26917
44,0.00636509,0.00605809,0.275546
45,0.00489688,0.00452379,0.280456
46,0.00444884,0.00410676,0.284916
47,0.00635145,0.00604614,0.291284
48,0.00487474,0.00449694,0.296171
49,0.00455205,0.00421266,0.300734
50,0.00653408,0.00617299,0.307283
51,0.00495805,0.00454353,0.312254
52,0.00524135,0.0049062,0.317508
53,0.00643159,0.00610214,0.323948
54,0.00496061,0.00456571,0.328922
55,0.0045838,0.00422554,0.333518
56,0.00665526,0.00628825,0.340184
57,0.00509779,0.0046644,0.345295
58,0.00497263,0.00441886,0.35028
59,0.00695506,0.00652971,0.357246
60,0.00520309,0.00467108,0.362466
61,0.0047412,0.00428767,0.367219
62,0.00691182,0.00649651,0.37414
63,0.00519342,0.00473927,0.379345
64,0.00475944,0.004313,0.384114
65,0.00672589,0.00631273,0.390849
66,0.00521554,0.00472724,0.396081
67,0.00478755,0.00432888,0.400879
68,0.00650838,0.00605565,0.407397
69,0.00520196,0.00467828,0.412609
70,0.00492953,0.00438717,0.417549
71,0.00675961,0.00627336,0.424317
72,0.00537053,0.00479448,0.429699
73,0.00498599,0.00443104,0.434695
74,0.006971,0.00647727,0.441674
75,0.00536431,0.00478078,0.447051
76,0.0058876,0.00537028,0.452949
77,0.00781816,0.00703319,0.46078
78,0.00584491,0.00510868,0.466642
79,0.00776063,0.00713862,0.474417
80,0.00612082,0.00529567,0.480582
81,0.00621953,0.00553174,0.486815
82,0.00635961,0.00575837,0.493222
83,0.00667722,0.00606353,0.499914
84,0.00751931,0.00691061,0.507447
85,0.00669119,0.00581056,0.51415
86,0.00616838,0.00554115,0.520346
87,0.00745495,0.00663625,0.527815
88,0.00547189,0.00474945,0.533306
89,0.00602939,0.00536874,0.539346
90,0.00638245,0.00561277,0.545741
91,0.0056337,0.00491864,0.551392
92,0.00766238,0.00680425,0.559063
93,0.00596348,0.00502846,0.565039
94,0.00634677,0.00564486,0.571396
95,0.00687962,0.00557773,0.578291
